                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.32013,                0.27687,                 1.0291,                0.94943,                0.92311,                0.96208,                0.85268,                0.54328,                0.43291,                 1.1651,              0.0097426,              0.0097426,              0.0097426
                     16,                 0.3165,                0.26701,                 1.0214,                0.92414,                0.92041,                0.95094,                0.85654,                0.49882,                0.42902,                 1.1021,              0.0097228,              0.0097228,              0.0097228
                     17,                0.31677,                0.26045,                 1.0265,                0.94784,                0.94871,                0.97785,                0.86149,                0.52857,                0.36061,                  1.146,               0.009703,               0.009703,               0.009703
                     18,                0.32472,                0.27243,                 1.0217,                0.94836,                0.92948,                0.96662,                0.87028,                0.52264,                0.42964,                 1.1371,              0.0096832,              0.0096832,              0.0096832
                     19,                0.33556,                0.29101,                 1.0261,                 0.9714,                 0.9092,                0.95679,                0.85911,                0.50905,                0.38329,                 1.1421,              0.0096634,              0.0096634,              0.0096634
                     20,                0.31174,                0.25347,                 1.0171,                0.96232,                0.93201,                0.97689,                0.86966,                0.50522,                0.37309,                 1.1221,              0.0096436,              0.0096436,              0.0096436
                     21,                0.31351,                0.25943,                 1.0117,                0.98025,                0.89678,                0.96739,                0.84145,                0.57363,                0.39972,                 1.2085,              0.0096238,              0.0096238,              0.0096238
                     22,                0.30638,                0.25115,                 1.0107,                0.93089,                0.87142,                0.95364,                0.85038,                0.51938,                 0.4276,                 1.1309,               0.009604,               0.009604,               0.009604
                     23,                0.30819,                0.25622,                 1.0085,                0.94235,                0.89718,                 0.9558,                0.84229,                0.54098,                0.46163,                 1.1504,              0.0095842,              0.0095842,              0.0095842
                     24,                0.31058,                0.24872,                 1.0052,                 0.9691,                0.92294,                 0.9573,                0.86821,                0.49849,                0.39408,                 1.1159,              0.0095644,              0.0095644,              0.0095644
                     25,                0.30068,                0.23433,                 1.0039,                0.93931,                0.93063,                0.96657,                 0.8763,                0.47826,                 0.3468,                 1.0977,              0.0095446,              0.0095446,              0.0095446
                     26,                 0.3142,                 0.2482,                 1.0193,                0.97439,                0.90037,                0.96974,                0.85878,                0.50611,                0.34508,                 1.1093,              0.0095248,              0.0095248,              0.0095248
                     27,                0.30355,                0.25099,                  1.014,                0.95036,                0.93564,                0.97023,                0.85653,                0.55429,                0.39088,                 1.2027,               0.009505,               0.009505,               0.009505
                     28,                0.29845,                0.24908,                 1.0045,                0.98576,                0.87601,                0.94932,                0.84809,                0.52281,                0.39612,                 1.1506,              0.0094852,              0.0094852,              0.0094852
                     29,                0.30119,                0.23924,                 1.0018,                0.96044,                0.91957,                0.97031,                0.87354,                0.48374,                0.36922,                  1.105,              0.0094654,              0.0094654,              0.0094654
                     30,                0.29466,                0.23848,                 1.0001,                0.97872,                0.92483,                 0.9713,                0.86933,                0.50434,                0.36866,                 1.1262,              0.0094456,              0.0094456,              0.0094456
                     31,                 0.3002,                0.24103,                 1.0115,                0.95222,                0.92682,                0.97223,                0.86114,                0.51557,                0.37501,                  1.138,              0.0094258,              0.0094258,              0.0094258
                     32,                0.28729,                0.23127,                 0.9985,                0.97905,                0.93227,                0.97572,                0.87911,                0.48297,                0.33239,                 1.1069,               0.009406,               0.009406,               0.009406
                     33,                 0.2922,                0.22594,                0.98955,                0.93053,                0.91143,                0.95307,                0.86934,                 0.4883,                0.39546,                 1.1072,              0.0093862,              0.0093862,              0.0093862
                     34,                0.28891,                0.22533,                0.99924,                0.96573,                0.91934,                0.96915,                0.87641,                0.48669,                0.34413,                 1.1048,              0.0093664,              0.0093664,              0.0093664
                     35,                0.29684,                0.23113,                 1.0098,                0.95201,                 0.9326,                0.97346,                0.87428,                0.49915,                0.34179,                 1.0958,              0.0093466,              0.0093466,              0.0093466
                     36,                0.29508,                0.23141,                0.99537,                0.96631,                0.93026,                 0.9771,                0.88358,                  0.505,                0.38151,                 1.1109,              0.0093268,              0.0093268,              0.0093268
                     37,                0.28932,                0.22692,                0.99442,                0.98705,                0.93266,                0.98035,                0.89509,                0.47349,                0.32074,                 1.0771,               0.009307,               0.009307,               0.009307
                     38,                0.28637,                0.21884,                 1.0006,                0.96454,                 0.9092,                0.96689,                0.87676,                0.47177,                0.35495,                 1.0847,              0.0092872,              0.0092872,              0.0092872
                     39,                0.28212,                0.22292,                 1.0023,                 0.9426,                0.92807,                0.96813,                0.87211,                0.49606,                0.35293,                 1.0877,              0.0092674,              0.0092674,              0.0092674
                     40,                0.28741,                0.23374,                0.99102,                0.94637,                0.91585,                0.97249,                0.88036,                0.47392,                 0.3655,                  1.089,              0.0092476,              0.0092476,              0.0092476
                     41,                0.28726,                 0.2223,                 0.9971,                0.94641,                0.93082,                0.97227,                 0.8797,                0.46851,                0.32588,                 1.0881,              0.0092278,              0.0092278,              0.0092278
                     42,                 0.2804,                0.21198,                0.98449,                0.96222,                0.92453,                0.96481,                0.87609,                0.50207,                0.37616,                 1.1184,               0.009208,               0.009208,               0.009208
                     43,                0.27908,                0.21493,                0.98354,                0.98947,                0.90452,                0.96666,                 0.8711,                0.49023,                0.34704,                 1.1077,              0.0091882,              0.0091882,              0.0091882
                     44,                 0.2835,                0.21346,                0.99324,                 0.9561,                0.94878,                0.97315,                0.88574,                 0.4629,                0.30918,                  1.069,              0.0091684,              0.0091684,              0.0091684
                     45,                0.28594,                0.21423,                0.98448,                 0.9495,                0.92309,                 0.9678,                0.88321,                0.47689,                0.31882,                 1.0784,              0.0091486,              0.0091486,              0.0091486
                     46,                0.28709,                0.21142,                0.99009,                0.97431,                0.95178,                0.96779,                0.87504,                0.49627,                0.34854,                 1.0978,              0.0091288,              0.0091288,              0.0091288
                     47,                0.28039,                0.21262,                0.99667,                0.96934,                0.92626,                0.97245,                0.88272,                0.46506,                0.34104,                 1.0575,               0.009109,               0.009109,               0.009109
                     48,                0.27281,                0.20294,                 0.9842,                0.97936,                0.91072,                0.96822,                0.88603,                0.45096,                0.33564,                 1.0657,              0.0090892,              0.0090892,              0.0090892
                     49,                0.27381,                0.20123,                0.97569,                0.98475,                0.93074,                0.97292,                0.88421,                0.48151,                0.33858,                 1.1037,              0.0090694,              0.0090694,              0.0090694
                     50,                0.26865,                0.20193,                0.97315,                0.95857,                 0.9398,                0.96344,                0.88016,                0.45383,                0.32562,                 1.0794,              0.0090496,              0.0090496,              0.0090496
                     51,                0.26966,                0.20696,                0.97456,                0.96509,                0.92336,                0.96382,                 0.8817,                0.48985,                0.36104,                 1.0998,              0.0090298,              0.0090298,              0.0090298
                     52,                0.26235,                0.20173,                0.97648,                0.95535,                 0.9295,                0.96962,                0.88321,                0.46402,                0.30971,                 1.0725,                0.00901,                0.00901,                0.00901
                     53,                0.25859,                0.19311,                0.97719,                0.98651,                0.92335,                0.96876,                0.87666,                0.48449,                0.34746,                 1.1176,              0.0089902,              0.0089902,              0.0089902
                     54,                0.26821,                0.19671,                0.98227,                0.97021,                0.91663,                0.96268,                0.85288,                0.53743,                0.37818,                 1.1716,              0.0089704,              0.0089704,              0.0089704
                     55,                0.26766,                0.19351,                0.97561,                0.96891,                0.92616,                 0.9758,                0.89512,                0.44522,                0.31397,                 1.0585,              0.0089506,              0.0089506,              0.0089506
                     56,                0.26475,                0.20127,                0.97034,                0.95987,                0.92592,                0.96722,                0.89136,                 0.4345,                0.35666,                 1.0353,              0.0089308,              0.0089308,              0.0089308
                     57,                0.27037,                0.20308,                0.97636,                0.95063,                 0.9322,                 0.9739,                0.88741,                0.45407,                0.31847,                 1.0392,               0.008911,               0.008911,               0.008911
                     58,                 0.2722,                0.20088,                0.97406,                0.96351,                 0.9486,                0.98183,                0.89224,                0.44616,                0.33694,                 1.0441,              0.0088912,              0.0088912,              0.0088912
                     59,                0.26322,                0.19302,                 0.9823,                0.96561,                0.92832,                0.97023,                0.88071,                0.48114,                0.39075,                 1.1037,              0.0088714,              0.0088714,              0.0088714
                     60,                0.27007,                0.19446,                0.99033,                0.96692,                0.93551,                0.97246,                0.88292,                0.47505,                0.32438,                 1.0839,              0.0088516,              0.0088516,              0.0088516
                     61,                0.26124,                0.19487,                0.98035,                 0.9886,                0.94018,                0.98022,                 0.8797,                0.49756,                0.31324,                 1.1101,              0.0088318,              0.0088318,              0.0088318
                     62,                0.26222,                0.19366,                0.97601,                0.96201,                0.93662,                0.97974,                0.89315,                0.44128,                0.30824,                   1.04,               0.008812,               0.008812,               0.008812
                     63,                 0.2637,                0.19126,                 0.9741,                0.96904,                0.93602,                0.97235,                0.89482,                0.45526,                0.33854,                 1.0675,              0.0087922,              0.0087922,              0.0087922
                     64,                0.27384,                0.20052,                0.97991,                0.97704,                0.92705,                0.97118,                 0.8915,                0.46793,                0.34829,                 1.0789,              0.0087724,              0.0087724,              0.0087724
                     65,                0.25493,                 0.1858,                0.96864,                0.97417,                  0.948,                0.96824,                 0.8913,                0.43169,                0.29777,                 1.0528,              0.0087526,              0.0087526,              0.0087526
                     66,                0.26058,                0.18661,                0.97353,                 0.9666,                0.93804,                 0.9734,                0.88579,                0.45659,                0.31899,                 1.0887,              0.0087328,              0.0087328,              0.0087328
                     67,                0.26068,                0.18767,                0.96751,                0.95112,                0.93462,                0.96962,                0.88055,                0.45366,                0.31847,                 1.0585,               0.008713,               0.008713,               0.008713
                     68,                0.25684,                 0.1858,                0.96995,                 0.9556,                0.92782,                0.96486,                0.87304,                0.48277,                0.32862,                 1.0979,              0.0086932,              0.0086932,              0.0086932
                     69,                0.26298,                 0.1884,                0.97057,                0.97357,                0.89484,                0.95836,                0.87027,                0.46595,                0.34135,                 1.0831,              0.0086734,              0.0086734,              0.0086734
                     70,                0.25038,                0.18281,                0.96734,                0.98523,                0.93387,                0.97642,                0.88853,                0.46238,                0.29904,                 1.0759,              0.0086536,              0.0086536,              0.0086536
                     71,                0.26086,                 0.1894,                0.96303,                  0.943,                0.91203,                0.95769,                0.88763,                0.45957,                0.35599,                  1.097,              0.0086338,              0.0086338,              0.0086338
                     72,                0.25143,                0.18245,                0.96435,                0.98644,                0.91852,                0.97882,                0.89759,                0.45703,                0.29273,                 1.0608,               0.008614,               0.008614,               0.008614
                     73,                0.24955,                0.17347,                0.96911,                0.98267,                0.93654,                0.97637,                0.90146,                0.43486,                0.30502,                 1.0531,              0.0085942,              0.0085942,              0.0085942
                     74,                0.24876,                0.17605,                0.96543,                 0.9627,                0.93759,                0.97582,                0.89915,                0.45904,                 0.3136,                 1.0749,              0.0085744,              0.0085744,              0.0085744
                     75,                0.24886,                0.18462,                0.96933,                0.98205,                0.92262,                0.97491,                0.88859,                0.47486,                0.31105,                 1.1166,              0.0085546,              0.0085546,              0.0085546
                     76,                0.25207,                0.17502,                0.96198,                0.95841,                0.93492,                0.96039,                0.88003,                 0.4646,                0.32837,                 1.1055,              0.0085348,              0.0085348,              0.0085348
                     77,                0.24942,                0.17909,                0.97097,                0.97734,                0.94201,                0.97235,                0.89706,                0.43551,                0.32405,                 1.0607,               0.008515,               0.008515,               0.008515
                     78,                0.25711,                0.24601,                 0.9665,                0.97103,                0.92386,                0.96434,                0.89263,                0.42763,                  0.308,                 1.0445,              0.0084952,              0.0084952,              0.0084952
                     79,                0.25218,                0.17802,                 0.9626,                 0.9591,                0.91585,                0.96622,                 0.8888,                 0.4579,                0.33047,                 1.0691,              0.0084754,              0.0084754,              0.0084754
                     80,                0.25046,                0.17656,                0.95929,                0.98023,                0.93771,                0.97113,                0.88655,                0.47105,                0.32645,                 1.1076,              0.0084556,              0.0084556,              0.0084556
                     81,                0.24491,                0.17719,                0.96463,                0.97678,                0.92006,                0.96539,                0.88811,                  0.452,                0.32823,                   1.07,              0.0084358,              0.0084358,              0.0084358
                     82,                0.24141,                0.17616,                0.96663,                0.97493,                0.94581,                0.96942,                0.89376,                0.45805,                0.33821,                 1.0745,               0.008416,               0.008416,               0.008416
                     83,                 0.2486,                0.17108,                0.96271,                 0.9699,                0.93526,                0.97772,                0.90332,                0.43898,                0.27901,                 1.0634,              0.0083962,              0.0083962,              0.0083962
                     84,                0.24736,                0.17492,                0.95686,                0.98461,                0.94135,                0.98234,                0.90509,                0.46543,                0.29508,                 1.1104,              0.0083764,              0.0083764,              0.0083764
                     85,                  0.251,                0.17922,                0.95823,                0.98427,                0.93492,                0.97392,                0.89539,                  0.456,                0.29561,                 1.0878,              0.0083566,              0.0083566,              0.0083566
                     86,                0.24918,                0.18036,                0.96278,                0.96607,                0.93787,                0.96814,                0.88446,                0.45452,                0.31465,                 1.0785,              0.0083368,              0.0083368,              0.0083368
                     87,                0.24976,                0.17345,                0.95929,                0.96688,                 0.9407,                0.97662,                0.89435,                 0.4603,                0.31057,                 1.0738,               0.008317,               0.008317,               0.008317
                     88,                 0.2379,                0.17301,                0.95622,                 0.9903,                0.94584,                 0.9773,                0.88393,                0.46612,                0.31189,                  1.082,              0.0082972,              0.0082972,              0.0082972
                     89,                0.24883,                0.17033,                0.95891,                0.96311,                 0.9439,                0.97048,                0.88437,                0.45958,                0.31407,                 1.0755,              0.0082774,              0.0082774,              0.0082774
                     90,                0.24175,                0.17121,                0.95308,                0.96451,                0.93397,                 0.9657,                  0.881,                0.47763,                0.34027,                 1.1146,              0.0082576,              0.0082576,              0.0082576
                     91,                 0.2479,                0.17713,                0.96508,                0.98809,                  0.916,                0.96351,                0.88629,                 0.4653,                0.32603,                 1.0941,              0.0082378,              0.0082378,              0.0082378
                     92,                0.24292,                0.17954,                0.95732,                0.96253,                0.94796,                0.97533,                0.89878,                0.42794,                0.28926,                 1.0371,               0.008218,               0.008218,               0.008218
                     93,                0.24638,                0.17742,                0.95607,                 0.9777,                 0.9273,                0.96879,                0.89009,                0.42335,                0.30351,                 1.0261,              0.0081982,              0.0081982,              0.0081982
                     94,                0.24757,                0.17187,                0.96128,                 0.9792,                0.92483,                0.96207,                0.89016,                0.43073,                0.30879,                 1.0549,              0.0081784,              0.0081784,              0.0081784
                     95,                0.24195,                0.17029,                0.94643,                0.96909,                0.92504,                0.95638,                0.87101,                0.47474,                0.33789,                  1.126,              0.0081586,              0.0081586,              0.0081586
                     96,                0.24143,                0.16967,                0.94825,                0.97333,                0.94878,                0.97763,                0.89812,                0.43311,                0.28363,                 1.0601,              0.0081388,              0.0081388,              0.0081388
                     97,                0.23412,                0.16396,                 0.9522,                0.96262,                0.95477,                0.97798,                0.90128,                0.43316,                0.29284,                 1.0395,               0.008119,               0.008119,               0.008119
                     98,                0.23121,                0.16217,                0.95635,                0.95235,                0.93563,                0.96296,                0.89112,                0.44291,                 0.3265,                 1.0593,              0.0080992,              0.0080992,              0.0080992
                     99,                 0.2368,                0.16449,                0.95597,                0.96001,                 0.9517,                0.97566,                0.90576,                0.44323,                0.31701,                 1.0563,              0.0080794,              0.0080794,              0.0080794
                    100,                0.23244,                0.16451,                0.94532,                0.97054,                0.94279,                0.97525,                0.90661,                0.42588,                0.31036,                 1.0396,              0.0080596,              0.0080596,              0.0080596
                    101,                0.23478,                0.20356,                0.95715,                0.96819,                0.93702,                0.96408,                0.90213,                0.42111,                0.31056,                 1.0337,              0.0080398,              0.0080398,              0.0080398
                    102,                0.22612,                0.16644,                0.95112,                0.95363,                0.94738,                0.96943,                0.89899,                0.41491,                0.28991,                 1.0181,                0.00802,                0.00802,                0.00802
                    103,                0.23015,                0.16668,                0.94107,                0.96284,                0.94206,                0.96753,                 0.8989,                0.42252,                0.30473,                 1.0412,              0.0080002,              0.0080002,              0.0080002
                    104,                0.23173,                 0.1622,                 0.9539,                0.97679,                 0.9463,                0.97779,                0.90733,                 0.4393,                0.28671,                 1.0536,              0.0079804,              0.0079804,              0.0079804
                    105,                0.24068,                0.17513,                0.94673,                0.97277,                0.92046,                0.96567,                0.89922,                0.43211,                0.32857,                 1.0503,              0.0079606,              0.0079606,              0.0079606
                    106,                0.23817,                0.16553,                0.95235,                0.97007,                0.94279,                0.96976,                0.89974,                0.41442,                0.29482,                 1.0234,              0.0079408,              0.0079408,              0.0079408
                    107,                0.23258,                0.16577,                0.95427,                0.96244,                0.93082,                0.96953,                0.89754,                0.43748,                0.31022,                 1.0509,               0.007921,               0.007921,               0.007921
                    108,                0.23343,                0.16617,                0.95567,                0.98512,                 0.9357,                0.97651,                0.90077,                0.45026,                 0.2905,                 1.0869,              0.0079012,              0.0079012,              0.0079012
                    109,                0.23149,                0.16035,                0.94702,                0.98582,                0.93398,                0.97216,                0.89798,                0.42396,                0.27676,                 1.0314,              0.0078814,              0.0078814,              0.0078814
                    110,                0.23188,                   0.16,                 0.9503,                0.97341,                0.94968,                0.97872,                 0.9092,                0.42574,                0.29951,                 1.0375,              0.0078616,              0.0078616,              0.0078616
                    111,                0.23818,                0.16512,                 0.9494,                0.95991,                0.95178,                0.97361,                0.90703,                0.42688,                0.30388,                 1.0415,              0.0078418,              0.0078418,              0.0078418
                    112,                0.23513,                0.16195,                0.94784,                0.98174,                 0.9398,                0.97393,                0.90087,                0.45182,                0.31617,                 1.0621,               0.007822,               0.007822,               0.007822
                    113,                0.23614,                0.16112,                0.94975,                0.95528,                0.94501,                0.97772,                0.90502,                0.43812,                0.30182,                 1.0541,              0.0078022,              0.0078022,              0.0078022
                    114,                0.22831,                0.15876,                0.95314,                0.97256,                0.93376,                  0.965,                0.90162,                0.41748,                0.30341,                 1.0261,              0.0077824,              0.0077824,              0.0077824
                    115,                0.23087,                0.15692,                0.94639,                0.97913,                0.92846,                0.97201,                0.89829,                0.43978,                0.31265,                 1.0631,              0.0077626,              0.0077626,              0.0077626
                    116,                0.22695,                0.15584,                0.94776,                0.97159,                0.94957,                0.97438,                0.90701,                0.42896,                0.30221,                 1.0445,              0.0077428,              0.0077428,              0.0077428
                    117,                0.22706,                0.16062,                0.93348,                0.94536,                0.95583,                0.97359,                0.90756,                0.44524,                0.31702,                 1.0706,               0.007723,               0.007723,               0.007723
                    118,                 0.2313,                0.16066,                0.94558,                0.94977,                0.93816,                0.97005,                 0.9069,                0.42586,                0.32712,                 1.0443,              0.0077032,              0.0077032,              0.0077032
                    119,                 0.2249,                0.15864,                0.94753,                0.97437,                0.93536,                0.96878,                0.89162,                0.44806,                0.30598,                 1.0738,              0.0076834,              0.0076834,              0.0076834
                    120,                0.22984,                0.15801,                0.94878,                0.97764,                0.92292,                0.96607,                 0.9009,                0.42574,                0.33393,                 1.0447,              0.0076636,              0.0076636,              0.0076636
                    121,                 0.2169,                0.15213,                0.94084,                0.97425,                0.94484,                0.97562,                0.90465,                0.43675,                0.30311,                 1.0704,              0.0076438,              0.0076438,              0.0076438
                    122,                0.23117,                0.15744,                0.95801,                0.97361,                0.95178,                0.97515,                0.91315,                 0.4351,                0.30195,                 1.0378,               0.007624,               0.007624,               0.007624
                    123,                0.22386,                0.15778,                0.94083,                 0.9678,                0.95746,                0.97796,                0.90202,                0.43475,                0.30623,                  1.042,              0.0076042,              0.0076042,              0.0076042
                    124,                0.22153,                0.15577,                0.94537,                0.95148,                0.95588,                 0.9737,                0.91237,                0.39981,                0.30014,                 1.0249,              0.0075844,              0.0075844,              0.0075844
                    125,                 0.2188,                0.15607,                0.94832,                0.98782,                0.93577,                0.97871,                0.91408,                0.42352,                0.29947,                 1.0547,              0.0075646,              0.0075646,              0.0075646
                    126,                 0.2234,                0.15317,                0.93776,                0.97573,                0.93783,                  0.975,                0.90588,                0.41564,                0.29045,                 1.0277,              0.0075448,              0.0075448,              0.0075448
                    127,                 0.2214,                0.15298,                0.93491,                0.98369,                0.92964,                 0.9725,                0.90742,                0.40985,                0.30013,                 1.0295,               0.007525,               0.007525,               0.007525
                    128,                0.21798,                0.15327,                0.93751,                0.97809,                0.93306,                0.97615,                0.90749,                0.41699,                0.30597,                 1.0375,              0.0075052,              0.0075052,              0.0075052
                    129,                0.21405,                0.14845,                0.93622,                0.98076,                0.93239,                0.97234,                0.90901,                0.40845,                0.30059,                 1.0388,              0.0074854,              0.0074854,              0.0074854
                    130,                0.22267,                0.15613,                0.94128,                 0.9741,                0.94486,                0.97705,                 0.9131,                0.41965,                0.27793,                 1.0413,              0.0074656,              0.0074656,              0.0074656
                    131,                0.21773,                0.14916,                0.93798,                 0.9722,                0.95477,                0.97997,                0.90181,                  0.415,                0.25961,                  1.021,              0.0074458,              0.0074458,              0.0074458
                    132,                0.21292,                0.15297,                0.94384,                0.97825,                0.95045,                 0.9831,                0.91352,                0.41095,                0.26373,                 1.0293,               0.007426,               0.007426,               0.007426
                    133,                0.22001,                0.17846,                0.93805,                0.99153,                0.93681,                0.97546,                 0.9089,                0.40948,                0.27843,                 1.0305,              0.0074062,              0.0074062,              0.0074062
                    134,                0.21514,                 0.1556,                0.93201,                 0.9867,                0.94374,                0.97663,                0.90742,                0.43229,                0.30987,                 1.0738,              0.0073864,              0.0073864,              0.0073864
                    135,                0.21718,                0.15262,                 0.9327,                0.98487,                0.94424,                0.97833,                0.91051,                0.41619,                0.27257,                 1.0344,              0.0073666,              0.0073666,              0.0073666
                    136,                0.21208,                0.14496,                0.93619,                0.97228,                0.92838,                0.97374,                0.91332,                 0.4186,                0.27222,                 1.0431,              0.0073468,              0.0073468,              0.0073468
                    137,                0.21649,                0.14809,                0.93458,                0.97863,                0.92073,                0.95906,                0.90252,                0.41725,                0.34467,                 1.0381,               0.007327,               0.007327,               0.007327
                    138,                0.22042,                0.16309,                0.93382,                0.98544,                0.93869,                0.96822,                 0.9155,                0.41176,                0.28704,                 1.0344,              0.0073072,              0.0073072,              0.0073072
                    139,                0.21183,                0.14775,                0.93697,                 0.9817,                 0.9357,                0.97278,                0.91316,                 0.4027,                0.28222,                 1.0352,              0.0072874,              0.0072874,              0.0072874
                    140,                0.21978,                0.15279,                 0.9329,                0.97229,                0.93681,                0.96624,                0.90787,                0.40998,                0.29976,                 1.0318,              0.0072676,              0.0072676,              0.0072676
                    141,                0.20876,                 0.1479,                0.93038,                0.97398,                0.93226,                0.96753,                0.90347,                0.42152,                0.31395,                 1.0489,              0.0072478,              0.0072478,              0.0072478
                    142,                0.21275,                0.15449,                  0.939,                0.97373,                0.91866,                0.96568,                0.91106,                 0.4124,                0.31156,                  1.052,               0.007228,               0.007228,               0.007228
                    143,                0.21402,                0.15044,                0.93351,                0.96711,                0.93122,                0.96597,                0.91076,                0.40112,                0.29728,                 1.0364,              0.0072082,              0.0072082,              0.0072082
                    144,                0.21204,                 0.1484,                0.93045,                0.95426,                0.95035,                 0.9717,                0.91081,                0.42265,                0.29419,                 1.0607,              0.0071884,              0.0071884,              0.0071884
                    145,                0.21162,                0.15144,                0.92949,                0.97584,                0.94426,                0.97075,                0.91224,                0.40765,                0.27999,                  1.037,              0.0071686,              0.0071686,              0.0071686
                    146,                0.20721,                0.14845,                0.93384,                0.98757,                0.93091,                0.97437,                0.91619,                0.39074,                 0.2677,                 1.0311,              0.0071488,              0.0071488,              0.0071488
                    147,                0.20415,                0.14849,                0.93143,                0.98351,                0.94878,                0.97683,                0.90981,                0.41728,                0.26784,                 1.0597,               0.007129,               0.007129,               0.007129
                    148,                0.21906,                0.15188,                  0.931,                0.97419,                0.95153,                0.97038,                0.91213,                0.40967,                0.29154,                 1.0545,              0.0071092,              0.0071092,              0.0071092
                    149,                0.20497,                 0.1454,                0.92903,                0.96111,                0.94818,                 0.9744,                0.91497,                0.40082,                0.29553,                  1.029,              0.0070894,              0.0070894,              0.0070894
                    150,                0.20666,                0.14897,                0.93242,                 0.9829,                0.93106,                0.97714,                 0.9149,                0.42347,                0.31931,                 1.0818,              0.0070696,              0.0070696,              0.0070696
                    151,                0.20589,                0.14541,                0.93114,                0.94296,                0.96392,                 0.9808,                0.92913,                0.38119,                0.27241,                0.99798,              0.0070498,              0.0070498,              0.0070498
                    152,                 0.2055,                0.14299,                0.93083,                0.98276,                 0.9381,                0.98013,                0.92045,                0.39469,                 0.2829,                  1.011,                0.00703,                0.00703,                0.00703
                    153,                0.20298,                 0.1395,                0.92683,                0.97069,                0.95178,                0.97551,                0.91421,                0.40083,                0.26199,                  1.039,              0.0070102,              0.0070102,              0.0070102
                    154,                0.20437,                0.14569,                0.92517,                0.97289,                0.94048,                0.97425,                0.91801,                    0.4,                0.29122,                 1.0271,              0.0069904,              0.0069904,              0.0069904
                    155,                0.20653,                0.14417,                0.93323,                0.98185,                0.93357,                0.97117,                0.91173,                0.38506,                0.26369,                 1.0105,              0.0069706,              0.0069706,              0.0069706
                    156,                0.20251,                0.14219,                0.92946,                0.98308,                0.94872,                0.97154,                 0.9088,                0.39648,                0.27108,                 1.0257,              0.0069508,              0.0069508,              0.0069508
                    157,                0.19636,                0.16144,                0.93173,                0.96633,                0.95178,                0.97647,                 0.9099,                0.42231,                 0.2716,                  1.062,               0.006931,               0.006931,               0.006931
                    158,                0.20557,                0.14188,                0.92467,                0.97487,                0.93681,                0.97006,                0.90917,                0.40438,                0.26608,                 1.0417,              0.0069112,              0.0069112,              0.0069112
