                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.44038,                0.28428,                 1.0559,                0.93379,                0.90277,                0.95382,                0.87267,                0.44179,                0.39858,                 1.0559,              0.0093268,              0.0093268,              0.0093268
                     37,                0.44478,                0.28185,                 1.0618,                0.98816,                0.95698,                0.98817,                0.89986,                0.46766,                 0.2885,                 1.1038,               0.009307,               0.009307,               0.009307
                     38,                0.43571,                0.28238,                 1.0506,                0.97648,                0.93282,                0.98554,                0.90709,                0.44342,                0.27732,                 1.0429,              0.0092872,              0.0092872,              0.0092872
                     39,                0.45111,                0.28205,                 1.0616,                0.97831,                0.91433,                0.97699,                0.89173,                0.45612,                0.30294,                 1.0724,              0.0092674,              0.0092674,              0.0092674
                     40,                 0.4382,                0.28438,                 1.0619,                0.98376,                 0.9302,                0.98525,                0.90086,                0.42956,                0.28664,                 1.0404,              0.0092476,              0.0092476,              0.0092476
                     41,                0.43707,                0.28244,                 1.0535,                 0.9738,                0.92452,                0.97917,                0.88612,                0.47378,                 0.3326,                 1.1055,              0.0092278,              0.0092278,              0.0092278
                     42,                0.45301,                0.29477,                 1.0583,                0.96707,                 0.9375,                 0.9754,                0.89184,                0.45715,                0.29919,                 1.0787,               0.009208,               0.009208,               0.009208
                     43,                0.43962,                0.27412,                 1.0554,                  0.972,                0.93681,                0.98279,                0.91392,                0.41807,                0.28906,                 1.0224,              0.0091882,              0.0091882,              0.0091882
                     44,                0.44556,                0.28252,                 1.0655,                0.95629,                 0.9483,                0.98371,                0.89755,                0.44311,                0.30089,                 1.0613,              0.0091684,              0.0091684,              0.0091684
                     45,                0.44889,                0.29063,                 1.0697,                0.96278,                0.94358,                0.98223,                0.89778,                0.46447,                0.29901,                 1.0822,              0.0091486,              0.0091486,              0.0091486
                     46,                0.44076,                0.28391,                 1.0586,                0.98106,                 0.9357,                0.97927,                0.90515,                0.44262,                0.28896,                 1.0648,              0.0091288,              0.0091288,              0.0091288
                     47,                0.44384,                0.28098,                 1.0604,                 0.9849,                0.93971,                0.97294,                 0.9094,                0.41344,                0.29745,                 1.0122,               0.009109,               0.009109,               0.009109
                     48,                0.43315,                0.27678,                 1.0538,                0.96176,                0.96859,                0.98785,                0.90732,                0.43538,                0.29219,                  1.044,              0.0090892,              0.0090892,              0.0090892
                     49,                0.45017,                0.28751,                 1.0599,                0.94317,                0.88482,                0.96655,                0.89447,                0.43677,                0.38738,                 1.0635,              0.0090694,              0.0090694,              0.0090694
                     50,                0.43244,                0.27564,                 1.0502,                0.96484,                0.94579,                0.97655,                0.88991,                0.45751,                0.29099,                 1.0805,              0.0090496,              0.0090496,              0.0090496
                     51,                0.43665,                0.28119,                 1.0607,                0.96796,                0.92391,                0.96275,                0.88248,                0.47408,                0.32298,                 1.1102,              0.0090298,              0.0090298,              0.0090298
                     52,                0.42556,                0.27466,                 1.0538,                0.95956,                0.96486,                0.98535,                0.89546,                 0.4526,                0.28567,                 1.0774,                0.00901,                0.00901,                0.00901
                     53,                0.42682,                0.26859,                 1.0574,                0.98583,                0.94841,                 0.9865,                0.91349,                0.41665,                0.26482,                 1.0267,              0.0089902,              0.0089902,              0.0089902
                     54,                0.43124,                0.27426,                  1.051,                0.97051,                0.95776,                0.98225,                0.89851,                0.45862,                0.31658,                 1.0899,              0.0089704,              0.0089704,              0.0089704
                     55,                  0.432,                0.26878,                 1.0489,                0.98052,                0.95325,                0.98212,                0.89947,                0.45349,                 0.2916,                 1.0886,              0.0089506,              0.0089506,              0.0089506
                     56,                0.43425,                0.27794,                 1.0559,                0.97542,                0.96325,                0.98627,                0.90836,                0.41489,                0.26812,                 1.0364,              0.0089308,              0.0089308,              0.0089308
                     57,                0.43478,                0.27594,                 1.0545,                0.96807,                0.96044,                0.98582,                 0.9051,                0.43224,                0.27468,                  1.063,               0.008911,               0.008911,               0.008911
                     58,                0.43582,                0.27346,                 1.0585,                0.97104,                0.95227,                0.98576,                0.91478,                0.41694,                0.28281,                  1.032,              0.0088912,              0.0088912,              0.0088912
                     59,                0.42381,                0.26277,                 1.0517,                0.98883,                0.92672,                0.97813,                0.90697,                0.44284,                0.29538,                 1.0764,              0.0088714,              0.0088714,              0.0088714
                     60,                0.42627,                0.26805,                 1.0477,                0.98384,                0.93607,                 0.9808,                0.90325,                0.42821,                0.27322,                 1.0418,              0.0088516,              0.0088516,              0.0088516
                     61,                0.43015,                0.26959,                 1.0561,                0.96826,                0.93759,                0.97452,                0.89477,                0.44093,                0.30758,                 1.0808,              0.0088318,              0.0088318,              0.0088318
                     62,                0.43399,                0.28055,                 1.0561,                0.97088,                0.95542,                0.98687,                0.91292,                0.42261,                0.27321,                 1.0349,               0.008812,               0.008812,               0.008812
                     63,                0.43034,                0.26949,                 1.0505,                0.98551,                0.94751,                0.98614,                0.91652,                0.40654,                 0.2554,                 1.0233,              0.0087922,              0.0087922,              0.0087922
                     64,                0.43112,                0.26888,                 1.0426,                0.98416,                0.94142,                0.98447,                0.90552,                0.43644,                0.26127,                 1.0693,              0.0087724,              0.0087724,              0.0087724
                     65,                0.43064,                 0.2639,                 1.0543,                0.97368,                0.95225,                0.98162,                 0.9107,                0.43725,                0.26318,                 1.0459,              0.0087526,              0.0087526,              0.0087526
                     66,                0.42858,                0.26729,                 1.0543,                 0.9767,                0.93868,                0.98304,                0.90204,                0.43062,                0.26487,                  1.052,              0.0087328,              0.0087328,              0.0087328
                     67,                0.41789,                 0.2603,                 1.0422,                0.97417,                0.93996,                0.97715,                0.91152,                0.40678,                0.27126,                 1.0095,               0.008713,               0.008713,               0.008713
                     68,                0.41718,                0.26864,                 1.0484,                0.98147,                0.93503,                0.98627,                0.91114,                0.41797,                0.27105,                 1.0266,              0.0086932,              0.0086932,              0.0086932
                     69,                0.43196,                0.27211,                 1.0501,                0.97021,                0.96378,                0.98222,                0.91075,                0.42259,                0.26504,                 1.0288,              0.0086734,              0.0086734,              0.0086734
                     70,                0.42253,                0.27108,                 1.0476,                0.95903,                0.96317,                 0.9809,                0.90601,                0.41564,                0.27279,                 1.0288,              0.0086536,              0.0086536,              0.0086536
                     71,                0.42786,                0.26627,                 1.0518,                0.96415,                0.92932,                0.97238,                0.90163,                0.41255,                0.28124,                 1.0223,              0.0086338,              0.0086338,              0.0086338
                     72,                0.42812,                0.27011,                 1.0492,                0.96609,                 0.9395,                0.98121,                0.89935,                0.44301,                 0.2885,                  1.043,               0.008614,               0.008614,               0.008614
                     73,                0.42156,                0.26484,                 1.0401,                0.97558,                0.95588,                0.98402,                0.90243,                0.44016,                0.27554,                 1.0613,              0.0085942,              0.0085942,              0.0085942
                     74,                0.42178,                0.27355,                 1.0425,                0.98157,                0.94579,                0.98236,                0.90728,                0.44881,                0.27088,                 1.0874,              0.0085744,              0.0085744,              0.0085744
                     75,                0.42547,                0.26669,                 1.0545,                0.96751,                0.96147,                0.98542,                0.90094,                 0.4454,                0.30319,                 1.0697,              0.0085546,              0.0085546,              0.0085546
                     76,                0.42888,                0.26512,                 1.0514,                0.95937,                0.95582,                0.98458,                0.91091,                 0.4256,                 0.2934,                 1.0361,              0.0085348,              0.0085348,              0.0085348
                     77,                0.42086,                0.26323,                 1.0448,                0.97938,                0.95172,                0.98573,                0.90963,                0.42949,                0.26465,                 1.0689,               0.008515,               0.008515,               0.008515
                     78,                0.41709,                  0.256,                 1.0417,                0.96442,                0.95795,                0.98376,                0.90911,                0.42817,                 0.2802,                 1.0639,              0.0084952,              0.0084952,              0.0084952
                     79,                0.42133,                0.26519,                 1.0488,                0.97108,                0.94126,                0.98384,                0.90751,                0.42819,                0.29526,                 1.0368,              0.0084754,              0.0084754,              0.0084754
                     80,                0.40786,                0.25395,                 1.0392,                0.97383,                0.93269,                 0.9749,                0.90299,                0.42083,                0.27844,                 1.0428,              0.0084556,              0.0084556,              0.0084556
                     81,                0.42125,                0.26166,                 1.0412,                0.97376,                0.93062,                0.97844,                0.90983,                0.40398,                0.28177,                 1.0183,              0.0084358,              0.0084358,              0.0084358
                     82,                0.41087,                0.25478,                 1.0335,                0.98081,                0.94056,                0.97714,                0.91347,                0.40339,                0.26976,                 1.0196,               0.008416,               0.008416,               0.008416
                     83,                0.41614,                0.25421,                 1.0417,                0.97814,                0.94256,                0.98202,                0.90856,                0.42602,                0.28016,                 1.0435,              0.0083962,              0.0083962,              0.0083962
                     84,                0.40543,                0.26083,                  1.044,                0.97751,                0.94146,                0.97337,                0.90161,                0.44506,                0.30929,                 1.1047,              0.0083764,              0.0083764,              0.0083764
                     85,                0.42245,                0.26085,                 1.0391,                0.97381,                0.94494,                0.97763,                0.90598,                0.43367,                0.29742,                 1.0793,              0.0083566,              0.0083566,              0.0083566
                     86,                0.41521,                0.25337,                 1.0438,                0.95612,                0.96538,                0.97843,                0.90511,                0.42131,                0.28606,                 1.0389,              0.0083368,              0.0083368,              0.0083368
                     87,                0.40374,                0.25472,                 1.0329,                0.95703,                0.93084,                0.96317,                0.89567,                0.44119,                0.34196,                 1.0588,               0.008317,               0.008317,               0.008317
                     88,                0.42516,                 0.2724,                 1.0436,                0.95278,                0.96186,                0.98445,                0.91011,                  0.425,                0.28375,                 1.0566,              0.0082972,              0.0082972,              0.0082972
                     89,                 0.4096,                0.25506,                 1.0407,                0.97852,                0.93974,                0.98082,                0.91017,                0.41171,                0.26548,                 1.0422,              0.0082774,              0.0082774,              0.0082774
                     90,                0.41363,                0.25905,                 1.0378,                0.97752,                0.92939,                0.97463,                0.90488,                0.41483,                0.28139,                 1.0415,              0.0082576,              0.0082576,              0.0082576
                     91,                0.41296,                0.25477,                 1.0471,                 0.9871,                0.90745,                0.97345,                0.90047,                0.41379,                0.31109,                 1.0298,              0.0082378,              0.0082378,              0.0082378
                     92,                0.41042,                0.25204,                 1.0454,                0.98137,                 0.9517,                0.98197,                0.91451,                 0.4229,                0.27429,                 1.0212,               0.008218,               0.008218,               0.008218
                     93,                0.41549,                0.25997,                 1.0493,                0.99673,                0.94113,                0.98523,                0.91624,                0.41607,                0.27691,                 1.0416,              0.0081982,              0.0081982,              0.0081982
                     94,                0.41537,                0.26298,                 1.0431,                0.98102,                0.92651,                 0.9817,                0.91027,                0.42263,                 0.2726,                 1.0496,              0.0081784,              0.0081784,              0.0081784
                     95,                0.40869,                 0.2551,                 1.0425,                0.99076,                 0.9517,                0.98371,                0.91156,                0.41739,                0.27156,                  1.027,              0.0081586,              0.0081586,              0.0081586
                     96,                0.40675,                0.25664,                  1.035,                0.97427,                0.94506,                0.98294,                0.91623,                0.41731,                 0.2693,                 1.0497,              0.0081388,              0.0081388,              0.0081388
                     97,                 0.4093,                 0.2524,                 1.0358,                0.96957,                0.96072,                0.98759,                0.91576,                0.43334,                0.27065,                 1.0587,               0.008119,               0.008119,               0.008119
                     98,                0.40994,                0.25591,                 1.0389,                0.97438,                0.92073,                0.97904,                0.91082,                 0.4128,                0.27787,                 1.0214,              0.0080992,              0.0080992,              0.0080992
                     99,                0.40528,                0.25327,                  1.039,                0.98259,                0.94144,                0.97892,                0.90073,                0.41366,                0.27533,                 1.0296,              0.0080794,              0.0080794,              0.0080794
                    100,                0.40351,                0.25331,                  1.037,                0.97932,                0.95776,                0.97881,                 0.8986,                0.44464,                0.29697,                 1.0863,              0.0080596,              0.0080596,              0.0080596
                    101,                0.39874,                0.25252,                 1.0331,                0.98558,                0.94169,                0.98085,                0.90779,                0.41866,                0.27337,                 1.0476,              0.0080398,              0.0080398,              0.0080398
                    102,                0.40354,                0.25058,                 1.0398,                0.98509,                0.93211,                0.97503,                0.90718,                0.40384,                0.28164,                 1.0194,                0.00802,                0.00802,                0.00802
                    103,                0.40537,                0.25861,                 1.0349,                0.97576,                0.93981,                0.97528,                0.90562,                0.41823,                0.28899,                 1.0499,              0.0080002,              0.0080002,              0.0080002
                    104,                0.40485,                0.25216,                 1.0402,                   0.98,                0.94878,                0.97638,                0.89916,                0.41954,                0.28336,                 1.0474,              0.0079804,              0.0079804,              0.0079804
                    105,                0.40701,                0.25305,                 1.0299,                0.97278,                0.95355,                0.97983,                0.90944,                 0.4156,                0.25318,                 1.0414,              0.0079606,              0.0079606,              0.0079606
                    106,                0.41737,                0.25115,                  1.047,                0.96638,                0.94485,                0.97732,                0.90453,                0.42719,                0.27735,                 1.0651,              0.0079408,              0.0079408,              0.0079408
                    107,                0.40561,                0.25724,                  1.039,                0.98004,                0.96186,                0.98327,                 0.9176,                0.42924,                0.26297,                 1.0356,               0.007921,               0.007921,               0.007921
                    108,                0.41342,                0.26005,                  1.035,                0.98179,                0.94157,                 0.9805,                0.89925,                0.42215,                 0.2711,                 1.0313,              0.0079012,              0.0079012,              0.0079012
                    109,                0.40067,                0.25185,                 1.0343,                0.97901,                0.95376,                0.98061,                 0.9134,                0.41775,                0.28745,                 1.0318,              0.0078814,              0.0078814,              0.0078814
                    110,                0.40337,                0.24522,                 1.0355,                0.99052,                0.93554,                0.97447,                0.91036,                0.40794,                0.27753,                 1.0198,              0.0078616,              0.0078616,              0.0078616
                    111,                0.41068,                0.25072,                 1.0437,                0.97621,                0.94377,                 0.9838,                0.91518,                0.41655,                0.28151,                 1.0286,              0.0078418,              0.0078418,              0.0078418
                    112,                0.39119,                 0.2465,                 1.0296,                0.97901,                0.93701,                0.97993,                0.91741,                0.40132,                0.26382,                 1.0245,               0.007822,               0.007822,               0.007822
                    113,                0.40855,                0.25682,                 1.0396,                0.97789,                0.95116,                0.97638,                0.91625,                0.40597,                0.27651,                 1.0165,              0.0078022,              0.0078022,              0.0078022
                    114,                0.40136,                0.24793,                 1.0339,                0.95016,                0.94903,                0.97824,                0.91471,                0.41611,                0.30138,                 1.0214,              0.0077824,              0.0077824,              0.0077824
                    115,                0.40828,                0.25658,                  1.036,                0.98214,                0.95845,                0.98236,                0.90277,                0.42674,                0.27406,                 1.0521,              0.0077626,              0.0077626,              0.0077626
                    116,                0.40099,                0.24509,                 1.0272,                0.99143,                0.92755,                0.98389,                0.91676,                0.38886,                 0.2653,                0.99749,              0.0077428,              0.0077428,              0.0077428
                    117,                0.40587,                0.25279,                 1.0386,                 0.9874,                0.94695,                0.98793,                0.92439,                0.39075,                0.25133,                 1.0018,               0.007723,               0.007723,               0.007723
                    118,                0.39796,                0.24991,                 1.0295,                0.97869,                0.96543,                0.98834,                0.91862,                0.40956,                0.25622,                 1.0363,              0.0077032,              0.0077032,              0.0077032
                    119,                0.40281,                0.24769,                  1.031,                 0.9722,                0.96186,                0.98483,                0.91323,                0.41314,                0.26316,                 1.0564,              0.0076834,              0.0076834,              0.0076834
                    120,                0.40145,                0.25044,                 1.0357,                0.96949,                0.96282,                0.98232,                0.91115,                0.41864,                 0.2657,                  1.026,              0.0076636,              0.0076636,              0.0076636
                    121,                0.40005,                0.24542,                 1.0335,                0.97034,                0.95882,                0.98117,                0.91702,                0.41683,                0.27618,                 1.0302,              0.0076438,              0.0076438,              0.0076438
                    122,                0.40084,                0.24769,                 1.0366,                0.98235,                0.96494,                0.98459,                0.91348,                 0.4326,                0.26898,                 1.0449,               0.007624,               0.007624,               0.007624
                    123,                0.40082,                0.24493,                 1.0392,                0.96864,                0.95178,                0.97908,                0.91755,                0.40973,                 0.2556,                 1.0305,              0.0076042,              0.0076042,              0.0076042
                    124,                0.39668,                0.24453,                 1.0297,                0.98727,                0.95827,                0.98463,                0.91527,                0.42457,                0.24796,                 1.0523,              0.0075844,              0.0075844,              0.0075844
                    125,                0.39632,                0.24218,                 1.0302,                0.98329,                0.94525,                0.98482,                0.91906,                 0.4183,                0.26362,                 1.0363,              0.0075646,              0.0075646,              0.0075646
                    126,                0.40137,                0.24459,                 1.0349,                0.98839,                0.94171,                0.98154,                0.91965,                0.40386,                0.26614,                 1.0145,              0.0075448,              0.0075448,              0.0075448
                    127,                0.39401,                0.24337,                 1.0244,                0.97256,                0.94543,                0.98498,                0.91975,                0.40694,                0.26756,                 1.0296,               0.007525,               0.007525,               0.007525
                    128,                0.39169,                0.24318,                 1.0319,                 0.9728,                0.95977,                0.98477,                0.91778,                0.41717,                0.26971,                 1.0437,              0.0075052,              0.0075052,              0.0075052
                    129,                0.39235,                0.23823,                 1.0272,                0.99018,                 0.9421,                0.98337,                0.91169,                0.40645,                0.25378,                 1.0253,              0.0074854,              0.0074854,              0.0074854
                    130,                0.38023,                0.23957,                 1.0142,                0.97263,                0.93682,                0.97597,                0.91345,                0.40891,                0.27152,                  1.042,              0.0074656,              0.0074656,              0.0074656
                    131,                0.39871,                0.24581,                 1.0307,                0.97544,                0.94714,                0.98114,                0.91786,                0.38919,                0.26506,                 1.0176,              0.0074458,              0.0074458,              0.0074458
                    132,                0.39743,                0.24433,                 1.0301,                0.97251,                0.95795,                0.98322,                0.91586,                0.40471,                0.27196,                 1.0135,               0.007426,               0.007426,               0.007426
                    133,                0.38309,                 0.2364,                 1.0258,                0.98149,                0.94105,                0.97956,                0.91535,                0.40703,                0.27388,                  1.026,              0.0074062,              0.0074062,              0.0074062
                    134,                0.39091,                0.23663,                 1.0248,                0.98718,                0.94103,                 0.9804,                0.92277,                0.40873,                0.26396,                 1.0236,              0.0073864,              0.0073864,              0.0073864
                    135,                0.38984,                 0.2356,                 1.0162,                0.97602,                0.96211,                 0.9874,                0.92479,                0.39473,                0.24003,                 1.0141,              0.0073666,              0.0073666,              0.0073666
                    136,                0.38688,                0.23648,                  1.021,                0.98909,                0.96486,                0.98798,                0.91669,                0.40619,                0.25534,                 1.0184,              0.0073468,              0.0073468,              0.0073468
                    137,                0.39663,                0.24154,                 1.0326,                0.97721,                0.95253,                   0.98,                0.91114,                0.40654,                 0.2644,                 1.0195,               0.007327,               0.007327,               0.007327
                    138,                0.39074,                0.23948,                 1.0246,                 0.9897,                0.92742,                0.97508,                0.90727,                0.41714,                0.29309,                 1.0486,              0.0073072,              0.0073072,              0.0073072
                    139,                0.39549,                0.24213,                 1.0311,                  0.966,                 0.9558,                0.97961,                 0.9133,                0.40761,                0.27431,                 1.0308,              0.0072874,              0.0072874,              0.0072874
                    140,                0.38645,                0.23673,                 1.0213,                0.97498,                0.94154,                0.97545,                0.90883,                0.40615,                0.26121,                 1.0443,              0.0072676,              0.0072676,              0.0072676
                    141,                0.38565,                0.23317,                 1.0271,                0.98978,                0.93194,                0.98304,                0.91239,                0.40966,                0.27217,                 1.0364,              0.0072478,              0.0072478,              0.0072478
                    142,                0.37936,                0.24076,                  1.021,                0.97589,                 0.9387,                0.97952,                0.91645,                0.40319,                0.26852,                 1.0319,               0.007228,               0.007228,               0.007228
                    143,                 0.3916,                0.24317,                 1.0259,                0.96479,                0.95028,                0.97714,                0.91098,                 0.3934,                0.27423,                 1.0259,              0.0072082,              0.0072082,              0.0072082
                    144,                0.38971,                0.24433,                 1.0293,                 0.9784,                0.92845,                0.96563,                0.90354,                0.41244,                0.28898,                   1.03,              0.0071884,              0.0071884,              0.0071884
                    145,                0.38331,                0.24201,                 1.0201,                0.98979,                0.92298,                0.97437,                0.90711,                0.41829,                0.27902,                 1.0495,              0.0071686,              0.0071686,              0.0071686
                    146,                0.38759,                0.24292,                 1.0251,                  0.975,                0.94114,                0.97924,                0.91047,                0.41532,                0.26696,                 1.0479,              0.0071488,              0.0071488,              0.0071488
                    147,                0.38747,                0.24364,                 1.0293,                0.97111,                 0.9414,                0.97632,                0.90508,                0.42634,                0.28783,                 1.0583,               0.007129,               0.007129,               0.007129
                    148,                0.40186,                0.24713,                  1.041,                0.97065,                0.95399,                  0.978,                0.91468,                0.41931,                 0.2877,                 1.0312,              0.0071092,              0.0071092,              0.0071092
                    149,                0.38334,                0.23981,                 1.0247,                0.97855,                0.92861,                0.97935,                0.91454,                0.41407,                0.30132,                 1.0301,              0.0070894,              0.0070894,              0.0070894
                    150,                0.38535,                0.23822,                 1.0285,                0.99518,                0.93082,                0.98271,                0.91573,                0.41281,                0.26027,                 1.0353,              0.0070696,              0.0070696,              0.0070696
                    151,                0.38844,                0.23789,                 1.0269,                 0.9722,                0.96186,                0.98213,                0.91755,                0.40091,                0.25445,                 1.0247,              0.0070498,              0.0070498,              0.0070498
                    152,                0.39813,                0.24612,                 1.0341,                0.97315,                0.94317,                0.97754,                0.91248,                0.40357,                0.27318,                 1.0268,                0.00703,                0.00703,                0.00703
                    153,                0.38066,                0.24129,                 1.0204,                0.97867,                0.94306,                  0.981,                0.92134,                0.38969,                 0.2619,                 1.0138,              0.0070102,              0.0070102,              0.0070102
                    154,                0.38332,                0.23754,                 1.0189,                0.97235,                0.95493,                0.98113,                0.92292,                0.37737,                0.25578,                0.98615,              0.0069904,              0.0069904,              0.0069904
                    155,                0.37607,                0.23505,                 1.0236,                0.99669,                0.91992,                0.98144,                0.91093,                0.40328,                 0.2758,                 1.0295,              0.0069706,              0.0069706,              0.0069706
                    156,                0.39591,                0.24243,                 1.0303,                0.97658,                 0.9453,                0.96653,                0.90619,                0.39833,                0.28653,                  1.023,              0.0069508,              0.0069508,              0.0069508
                    157,                0.38129,                 0.2392,                 1.0215,                0.95725,                0.94014,                0.97559,                0.90661,                0.39902,                0.28223,                 1.0302,               0.006931,               0.006931,               0.006931
                    158,                 0.3734,                0.23244,                 1.0211,                0.97825,                0.94753,                0.97063,                0.90685,                0.39968,                0.27187,                   1.02,              0.0069112,              0.0069112,              0.0069112
