                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.75024,                0.78618,                 1.0961,                0.63252,                0.58354,                0.56394,                0.45627,                0.38305,                0.39633,                0.92404,               0.008713,               0.008713,               0.008713
                     68,                0.74357,                0.77907,                 1.0965,                0.69896,                0.54379,                0.56674,                0.45961,                0.38084,                0.39257,                0.92034,              0.0086932,              0.0086932,              0.0086932
                     69,                 0.7389,                0.77554,                 1.0951,                0.49119,                 0.6156,                0.54166,                0.44347,                0.38045,                0.39798,                0.91859,              0.0086734,              0.0086734,              0.0086734
                     70,                0.74613,                0.78353,                 1.0945,                 0.5999,                0.52326,                 0.5538,                 0.4504,                0.37872,                0.38809,                0.91802,              0.0086536,              0.0086536,              0.0086536
                     71,                0.74767,                0.77632,                 1.0929,                0.50443,                0.57785,                0.54314,                0.44651,                0.37992,                0.38912,                0.91806,              0.0086338,              0.0086338,              0.0086338
                     72,                0.75105,                0.78777,                  1.097,                0.46644,                0.62004,                0.54332,                0.44345,                0.38407,                 0.3932,                0.92377,               0.008614,               0.008614,               0.008614
                     73,                0.74506,                0.77346,                 1.0937,                0.60331,                0.56181,                0.54249,                0.43933,                0.37984,                0.38975,                0.91547,              0.0085942,              0.0085942,              0.0085942
                     74,                0.75216,                0.78335,                  1.095,                 0.5444,                0.55509,                0.55713,                0.45195,                0.37998,                0.38663,                0.91744,              0.0085744,              0.0085744,              0.0085744
                     75,                0.74043,                0.76964,                 1.0916,                0.53237,                0.54621,                0.53697,                0.43738,                0.37896,                0.39408,                0.91797,              0.0085546,              0.0085546,              0.0085546
                     76,                0.74451,                0.77195,                 1.0948,                0.50197,                0.58806,                 0.5394,                0.43981,                0.37758,                0.38776,                0.91522,              0.0085348,              0.0085348,              0.0085348
                     77,                0.74613,                0.77255,                 1.0916,                 0.6553,                 0.5209,                 0.5338,                0.43477,                 0.3802,                0.38782,                0.91722,               0.008515,               0.008515,               0.008515
                     78,                0.73347,                0.75968,                 1.0881,                0.48909,                0.58738,                0.54127,                0.44462,                0.37985,                0.38453,                0.91687,              0.0084952,              0.0084952,              0.0084952
                     79,                0.74476,                0.76244,                  1.089,                0.49645,                0.57879,                0.54113,                0.44073,                0.37993,                0.38676,                0.91698,              0.0084754,              0.0084754,              0.0084754
                     80,                0.73039,                0.75176,                 1.0876,                0.52893,                0.55097,                0.55045,                 0.4481,                0.37734,                0.38642,                0.91591,              0.0084556,              0.0084556,              0.0084556
                     81,                0.74366,                 0.7675,                 1.0913,                0.50213,                0.57827,                0.55211,                0.44749,                0.37668,                0.38485,                 0.9165,              0.0084358,              0.0084358,              0.0084358
                     82,                 0.7415,                0.76635,                 1.0886,                0.51361,                0.57594,                0.55206,                0.44886,                0.37581,                0.38588,                0.91471,               0.008416,               0.008416,               0.008416
                     83,                0.74451,                0.76783,                 1.0897,                0.52528,                0.59551,                 0.5469,                0.44682,                0.37843,                0.39165,                0.91643,              0.0083962,              0.0083962,              0.0083962
                     84,                0.73904,                0.76131,                 1.0911,                0.52974,                0.56033,                0.54639,                0.44592,                0.37775,                0.38975,                0.91708,              0.0083764,              0.0083764,              0.0083764
                     85,                0.73658,                0.75493,                   1.09,                 0.5567,                0.56097,                0.55515,                0.45188,                0.37462,                0.38665,                 0.9118,              0.0083566,              0.0083566,              0.0083566
                     86,                0.74425,                0.76672,                 1.0908,                0.54373,                0.56885,                0.56237,                0.45915,                0.37689,                0.38995,                0.91708,              0.0083368,              0.0083368,              0.0083368
                     87,                0.74476,                0.76053,                 1.0926,                 0.5348,                0.56586,                0.55952,                0.45542,                0.37724,                0.38747,                0.91671,               0.008317,               0.008317,               0.008317
                     88,                0.73386,                 0.7511,                 1.0864,                0.52577,                0.57787,                0.56271,                0.45855,                0.37673,                0.38565,                0.91228,              0.0082972,              0.0082972,              0.0082972
                     89,                 0.7401,                0.75715,                  1.088,                0.66078,                0.54829,                0.56471,                0.45823,                0.37446,                0.38265,                0.90928,              0.0082774,              0.0082774,              0.0082774
                     90,                0.74477,                0.76438,                 1.0909,                0.54115,                 0.5665,                0.55351,                0.45018,                0.37532,                0.38114,                0.91184,              0.0082576,              0.0082576,              0.0082576
                     91,                0.74097,                 0.7569,                 1.0881,                0.54174,                0.53679,                0.53721,                0.44101,                 0.3755,                0.38346,                0.91109,              0.0082378,              0.0082378,              0.0082378
                     92,                 0.7394,                0.75558,                 1.0863,                0.53336,                0.54975,                0.54391,                0.44502,                0.37574,                0.38308,                 0.9118,               0.008218,               0.008218,               0.008218
                     93,                0.73832,                 0.7482,                 1.0877,                0.53791,                0.54276,                0.53801,                0.44135,                0.37784,                0.38456,                 0.9149,              0.0081982,              0.0081982,              0.0081982
                     94,                  0.735,                0.75247,                 1.0851,                0.53846,                0.54481,                0.54264,                0.44439,                0.37555,                0.38338,                0.91163,              0.0081784,              0.0081784,              0.0081784
                     95,                0.72655,                0.74096,                 1.0843,                0.52807,                 0.5462,                0.54405,                0.44542,                0.37516,                0.38577,                0.90912,              0.0081586,              0.0081586,              0.0081586
                     96,                0.73163,                0.74547,                 1.0858,                0.48856,                 0.6013,                0.54053,                 0.4425,                0.37685,                0.38852,                0.91184,              0.0081388,              0.0081388,              0.0081388
                     97,                0.73751,                0.75148,                 1.0869,                0.51609,                 0.5478,                0.54103,                 0.4433,                0.37689,                0.38665,                0.91192,               0.008119,               0.008119,               0.008119
                     98,                0.73139,                0.74563,                 1.0823,                 0.5178,                0.54902,                0.53849,                0.44062,                0.37569,                 0.3851,                0.91023,              0.0080992,              0.0080992,              0.0080992
                     99,                0.73036,                0.73918,                 1.0839,                0.53004,                0.53549,                0.54063,                0.44201,                0.37571,                0.38415,                 0.9099,              0.0080794,              0.0080794,              0.0080794
                    100,                0.73656,                0.74519,                 1.0867,                0.54224,                0.53833,                 0.5457,                0.44568,                0.37744,                0.38229,                0.91292,              0.0080596,              0.0080596,              0.0080596
                    101,                0.73164,                0.73821,                 1.0822,                0.53642,                 0.5372,                 0.5471,                0.44646,                0.37897,                0.38254,                0.91632,              0.0080398,              0.0080398,              0.0080398
                    102,                0.73465,                0.74447,                 1.0822,                0.53767,                0.54103,                0.54564,                 0.4453,                0.37678,                0.38221,                0.91392,                0.00802,                0.00802,                0.00802
                    103,                0.73519,                0.74399,                 1.0813,                0.54175,                0.54852,                0.54655,                0.44623,                0.37661,                0.38209,                0.91496,              0.0080002,              0.0080002,              0.0080002
                    104,                 0.7315,                0.74021,                 1.0809,                0.54302,                0.54139,                  0.549,                0.44873,                0.37487,                0.38208,                0.91234,              0.0079804,              0.0079804,              0.0079804
                    105,                0.73519,                0.74152,                 1.0848,                0.55496,                0.54144,                0.54866,                0.44596,                0.37436,                0.38192,                0.91243,              0.0079606,              0.0079606,              0.0079606
                    106,                0.72733,                0.73239,                 1.0788,                  0.568,                0.52802,                0.54883,                0.44682,                0.37442,                0.38392,                0.91189,              0.0079408,              0.0079408,              0.0079408
                    107,                0.72999,                0.73219,                 1.0786,                0.57852,                0.52847,                0.54817,                0.44723,                0.37592,                0.38317,                0.91371,               0.007921,               0.007921,               0.007921
                    108,                0.72292,                0.72917,                  1.076,                0.58094,                0.53295,                0.54896,                0.44846,                0.37563,                 0.3837,                0.91293,              0.0079012,              0.0079012,              0.0079012
                    109,                0.72567,                0.73222,                 1.0822,                0.56599,                0.53506,                0.54934,                 0.4487,                0.37331,                0.38294,                0.90936,              0.0078814,              0.0078814,              0.0078814
                    110,                0.72612,                0.72598,                 1.0816,                   0.56,                0.53476,                 0.5491,                0.44855,                0.37424,                0.38299,                0.90978,              0.0078616,              0.0078616,              0.0078616
                    111,                0.72584,                0.73267,                 1.0779,                0.56124,                0.54168,                0.54908,                0.44838,                0.37523,                0.38328,                0.91124,              0.0078418,              0.0078418,              0.0078418
                    112,                0.72011,                0.71813,                 1.0777,                0.54899,                0.54638,                0.54915,                0.44942,                0.37629,                0.38517,                0.91261,               0.007822,               0.007822,               0.007822
                    113,                0.72539,                0.73084,                 1.0756,                0.55466,                 0.5488,                0.54672,                0.44756,                0.37665,                0.38651,                0.91408,              0.0078022,              0.0078022,              0.0078022
                    114,                0.72914,                 0.7207,                 1.0772,                0.54666,                0.54538,                0.54183,                0.44535,                0.37682,                0.38557,                0.91447,              0.0077824,              0.0077824,              0.0077824
                    115,                0.72498,                  0.725,                 1.0758,                0.54582,                0.54026,                 0.5463,                0.44785,                0.37602,                0.38652,                0.91287,              0.0077626,              0.0077626,              0.0077626
                    116,                 0.7221,                0.71799,                 1.0743,                0.55249,                0.53064,                0.54478,                0.44587,                0.37555,                  0.386,                0.91088,              0.0077428,              0.0077428,              0.0077428
                    117,                0.72445,                0.72257,                 1.0794,                0.51997,                0.56143,                0.54282,                0.44422,                0.37534,                0.38531,                0.91099,               0.007723,               0.007723,               0.007723
                    118,                0.71651,                0.71815,                 1.0763,                0.55442,                0.53061,                0.54238,                0.44354,                0.37528,                0.38382,                0.91169,              0.0077032,              0.0077032,              0.0077032
                    119,                0.72215,                0.71808,                 1.0765,                0.54142,                0.54607,                0.54655,                0.44683,                0.37535,                 0.3829,                 0.9119,              0.0076834,              0.0076834,              0.0076834
                    120,                0.72368,                0.71977,                 1.0773,                0.54589,                0.54051,                  0.547,                0.44688,                0.37558,                0.38154,                0.91228,              0.0076636,              0.0076636,              0.0076636
                    121,                0.72247,                0.72206,                  1.075,                0.53638,                0.54794,                0.54856,                0.44725,                0.37533,                0.38014,                0.91218,              0.0076438,              0.0076438,              0.0076438
                    122,                0.72516,                 0.7154,                  1.077,                0.60135,                0.51336,                0.54838,                0.44784,                0.37527,                0.38105,                0.91194,               0.007624,               0.007624,               0.007624
                    123,                0.70896,                0.70634,                 1.0708,                0.58614,                0.52706,                0.54803,                 0.4482,                 0.3757,                0.38108,                0.91259,              0.0076042,              0.0076042,              0.0076042
                    124,                 0.7223,                0.71694,                 1.0786,                0.59037,                0.52018,                 0.5484,                0.44763,                0.37547,                0.38101,                0.91197,              0.0075844,              0.0075844,              0.0075844
                    125,                 0.7202,                0.71653,                 1.0749,                0.58487,                0.52238,                0.54839,                0.44818,                0.37562,                0.38175,                0.91267,              0.0075646,              0.0075646,              0.0075646
                    126,                 0.7324,                 0.7211,                 1.0773,                0.56938,                0.53021,                0.54722,                0.44678,                 0.3762,                0.38202,                0.91285,              0.0075448,              0.0075448,              0.0075448
                    127,                0.70989,                0.70605,                 1.0686,                 0.5721,                0.53033,                0.54644,                0.44522,                 0.3758,                 0.3814,                0.91213,               0.007525,               0.007525,               0.007525
                    128,                0.71945,                0.71067,                 1.0748,                0.56873,                0.52623,                0.54621,                0.44551,                0.37558,                0.38076,                0.91185,              0.0075052,              0.0075052,              0.0075052
                    129,                0.72732,                0.72322,                 1.0748,                0.56712,                0.52547,                 0.5453,                0.44499,                0.37526,                0.38058,                0.91194,              0.0074854,              0.0074854,              0.0074854
                    130,                0.72079,                 0.7089,                 1.0723,                0.56871,                0.53156,                0.54696,                0.44612,                0.37561,                0.38125,                0.91226,              0.0074656,              0.0074656,              0.0074656
                    131,                0.71957,                0.71062,                 1.0714,                 0.5697,                0.52427,                0.54721,                0.44613,                0.37517,                0.38063,                0.91176,              0.0074458,              0.0074458,              0.0074458
                    132,                0.71153,                0.69945,                 1.0716,                0.56844,                  0.522,                0.54666,                0.44577,                0.37557,                0.38114,                0.91239,               0.007426,               0.007426,               0.007426
                    133,                0.71724,                0.70433,                  1.071,                0.56365,                0.52666,                0.54606,                0.44587,                0.37584,                0.38205,                0.91283,              0.0074062,              0.0074062,              0.0074062
                    134,                 0.7144,                0.70074,                 1.0695,                0.54873,                0.53319,                0.54618,                0.44566,                0.37607,                0.38245,                0.91349,              0.0073864,              0.0073864,              0.0073864
                    135,                0.71321,                0.69912,                 1.0682,                0.55216,                0.52753,                0.54669,                0.44628,                  0.376,                0.38202,                0.91339,              0.0073666,              0.0073666,              0.0073666
                    136,                0.71218,                0.69755,                 1.0677,                0.54531,                0.52808,                0.54614,                0.44595,                0.37599,                0.38244,                0.91362,              0.0073468,              0.0073468,              0.0073468
                    137,                0.71571,                0.70243,                 1.0706,                0.53922,                0.53438,                0.54582,                0.44582,                0.37586,                0.38189,                0.91344,               0.007327,               0.007327,               0.007327
                    138,                0.71685,                0.69709,                 1.0693,                0.53097,                0.54268,                0.54524,                0.44552,                0.37579,                0.38115,                 0.9135,              0.0073072,              0.0073072,              0.0073072
                    139,                0.72007,                0.70875,                 1.0697,                0.53556,                0.53591,                0.54371,                0.44444,                0.37587,                0.38205,                0.91383,              0.0072874,              0.0072874,              0.0072874
                    140,                0.70744,                0.68775,                  1.068,                0.53902,                 0.5353,                0.54313,                0.44357,                0.37608,                0.38218,                0.91406,              0.0072676,              0.0072676,              0.0072676
                    141,                0.71861,                0.69784,                 1.0702,                0.53757,                0.53607,                0.54267,                 0.4434,                0.37611,                0.38274,                0.91409,              0.0072478,              0.0072478,              0.0072478
                    142,                 0.7123,                0.69315,                 1.0668,                0.54637,                0.53425,                0.54254,                0.44327,                0.37625,                0.38296,                0.91425,               0.007228,               0.007228,               0.007228
                    143,                0.72056,                0.70171,                 1.0719,                0.56006,                 0.5248,                0.54282,                0.44268,                0.37604,                0.38389,                0.91408,              0.0072082,              0.0072082,              0.0072082
                    144,                0.70768,                0.68665,                 1.0662,                0.56071,                0.52097,                0.54195,                0.44217,                0.37635,                0.38444,                0.91431,              0.0071884,              0.0071884,              0.0071884
                    145,                0.70931,                0.69526,                 1.0685,                0.55994,                0.51999,                0.54128,                0.44129,                0.37645,                 0.3845,                0.91435,              0.0071686,              0.0071686,              0.0071686
                    146,                 0.7079,                0.68758,                 1.0643,                 0.5575,                0.51858,                0.54106,                0.44176,                0.37652,                0.38351,                0.91416,              0.0071488,              0.0071488,              0.0071488
                    147,                0.71302,                0.69118,                 1.0669,                0.50696,                0.56821,                0.54137,                0.44226,                0.37646,                0.38363,                0.91397,               0.007129,               0.007129,               0.007129
                    148,                0.71528,                0.69176,                 1.0654,                0.50822,                0.58042,                0.54204,                0.44267,                0.37639,                 0.3832,                0.91398,              0.0071092,              0.0071092,              0.0071092
                    149,                 0.7139,                0.68993,                 1.0674,                0.50924,                0.57923,                0.54235,                0.44292,                0.37626,                0.38396,                0.91357,              0.0070894,              0.0070894,              0.0070894
                    150,                0.71156,                0.68912,                 1.0643,                0.50913,                0.57955,                0.54279,                0.44274,                 0.3761,                0.38403,                0.91329,              0.0070696,              0.0070696,              0.0070696
                    151,                0.70899,                0.68833,                 1.0645,                0.50653,                0.57369,                0.54285,                0.44256,                  0.376,                0.38438,                0.91326,              0.0070498,              0.0070498,              0.0070498
                    152,                0.70939,                0.68829,                 1.0661,                0.50668,                0.57156,                0.54111,                0.44199,                0.37594,                0.38412,                 0.9132,                0.00703,                0.00703,                0.00703
                    153,                0.71133,                0.69001,                 1.0667,                0.50778,                 0.5692,                0.54137,                0.44155,                  0.376,                0.38496,                0.91313,              0.0070102,              0.0070102,              0.0070102
                    154,                0.71004,                  0.682,                 1.0656,                 0.5115,                0.57633,                 0.5404,                0.44093,                0.37601,                0.38474,                0.91296,              0.0069904,              0.0069904,              0.0069904
                    155,                 0.7083,                0.67865,                 1.0641,                  0.511,                 0.5792,                0.54093,                0.44197,                0.37579,                0.38514,                0.91267,              0.0069706,              0.0069706,              0.0069706
                    156,                0.70133,                0.68007,                   1.06,                0.50452,                0.58127,                 0.5405,                0.44243,                0.37529,                0.38506,                0.91204,              0.0069508,              0.0069508,              0.0069508
                    157,                0.70726,                0.67685,                  1.062,                0.50442,                0.57853,                0.53594,                0.43846,                0.37511,                0.38497,                0.91165,               0.006931,               0.006931,               0.006931
                    158,                0.71215,                0.68117,                 1.0636,                0.50188,                0.58096,                0.53122,                0.43485,                0.37528,                0.38523,                0.91166,              0.0069112,              0.0069112,              0.0069112
                    159,                0.70794,                0.68457,                 1.0623,                0.50653,                0.57919,                0.53122,                0.43462,                0.37536,                 0.3854,                0.91167,              0.0068914,              0.0068914,              0.0068914
