                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.36756,                0.22555,                 1.0096,                0.98504,                0.95288,                0.98098,                0.91504,                0.39516,                0.24048,                   1.03,              0.0069904,              0.0069904,              0.0069904
                    155,                0.36291,                0.22565,                 1.0155,                0.99645,                0.93877,                 0.9795,                0.91297,                0.40559,                0.26291,                  1.046,              0.0069706,              0.0069706,              0.0069706
                    156,                0.38103,                0.22966,                 1.0247,                0.97973,                0.94307,                0.97771,                0.91946,                0.39625,                0.25457,                 1.0239,              0.0069508,              0.0069508,              0.0069508
                    157,                0.36504,                 0.2276,                  1.015,                0.96184,                0.95813,                 0.9751,                 0.9182,                0.39535,                0.27169,                 1.0252,               0.006931,               0.006931,               0.006931
                    158,                 0.3575,                 0.2243,                 1.0165,                 0.9601,                0.95706,                0.97427,                0.91761,                0.39859,                0.26688,                 1.0211,              0.0069112,              0.0069112,              0.0069112
                    159,                0.36882,                0.23022,                 1.0203,                0.97711,                0.94524,                0.98142,                0.91726,                0.39268,                0.24937,                 1.0104,              0.0068914,              0.0068914,              0.0068914
                    160,                0.37616,                0.22906,                 1.0229,                0.98281,                0.93249,                0.97362,                0.90783,                0.41107,                0.26076,                  1.021,              0.0068716,              0.0068716,              0.0068716
                    161,                 0.3719,                0.22753,                 1.0169,                0.97493,                0.94463,                0.96797,                0.90719,                0.40264,                0.27619,                 1.0314,              0.0068518,              0.0068518,              0.0068518
                    162,                0.36188,                0.22264,                 1.0113,                0.97239,                0.94279,                0.96647,                0.90789,                0.40077,                0.27239,                 1.0183,               0.006832,               0.006832,               0.006832
                    163,                0.36717,                0.22526,                 1.0172,                0.98448,                0.95353,                0.98049,                0.91957,                0.38761,                0.24509,                 1.0155,              0.0068122,              0.0068122,              0.0068122
                    164,                0.36676,                0.22382,                 1.0116,                0.98274,                0.94562,                0.97774,                0.92198,                0.39349,                 0.2481,                 1.0168,              0.0067924,              0.0067924,              0.0067924
                    165,                0.35374,                0.21716,                 1.0092,                0.98355,                0.95416,                0.97765,                 0.9153,                0.39936,                0.25492,                 1.0404,              0.0067726,              0.0067726,              0.0067726
                    166,                0.36763,                0.22712,                 1.0199,                0.97749,                0.95589,                0.98644,                0.92199,                0.39741,                0.24288,                 1.0307,              0.0067528,              0.0067528,              0.0067528
                    167,                0.36999,                0.22578,                 1.0199,                0.97865,                0.95596,                0.98687,                0.92244,                0.38899,                0.23969,                 1.0202,               0.006733,               0.006733,               0.006733
                    168,                0.36969,                0.22298,                 1.0138,                0.97879,                0.94593,                0.98477,                0.91413,                 0.3971,                0.26412,                 1.0227,              0.0067132,              0.0067132,              0.0067132
                    169,                0.36425,                0.22556,                 1.0128,                0.98157,                0.94768,                0.98435,                0.91397,                0.40611,                0.26007,                 1.0437,              0.0066934,              0.0066934,              0.0066934
                    170,                0.36123,                 0.2255,                 1.0073,                0.98025,                0.95086,                0.98191,                0.92143,                0.38663,                0.24658,                 1.0109,              0.0066736,              0.0066736,              0.0066736
                    171,                0.36282,                0.22283,                 1.0122,                0.98935,                0.94067,                0.97392,                0.91943,                0.38474,                0.25218,                 1.0298,              0.0066538,              0.0066538,              0.0066538
                    172,                0.35356,                0.21795,                  1.008,                 0.9868,                0.92861,                0.97595,                0.91815,                0.38335,                0.25442,                 1.0136,               0.006634,               0.006634,               0.006634
                    173,                 0.3584,                0.22323,                 1.0111,                0.98466,                0.95896,                 0.9843,                0.92993,                0.37489,                0.24069,                0.99288,              0.0066142,              0.0066142,              0.0066142
                    174,                  0.357,                0.22121,                 1.0046,                0.99357,                0.93592,                0.98159,                0.91576,                0.38137,                0.23957,                0.99061,              0.0065944,              0.0065944,              0.0065944
                    175,                0.35786,                0.22364,                 1.0127,                 0.9827,                0.93016,                0.98417,                0.92279,                0.37195,                0.24784,                0.99196,              0.0065746,              0.0065746,              0.0065746
                    176,                0.35822,                0.22351,                 1.0093,                 0.9878,                0.92836,                 0.9802,                0.91941,                0.39399,                 0.2492,                 1.0332,              0.0065548,              0.0065548,              0.0065548
                    177,                0.35279,                0.21938,                 1.0078,                 0.9718,                0.95982,                0.98368,                0.92559,                0.39031,                0.23271,                 1.0198,               0.006535,               0.006535,               0.006535
                    178,                0.35867,                0.21757,                  1.013,                0.97828,                0.93979,                0.98327,                 0.9105,                 0.4102,                 0.2538,                 1.0509,              0.0065152,              0.0065152,              0.0065152
                    179,                0.36034,                0.22375,                 1.0073,                0.96991,                0.95067,                0.98402,                0.91825,                0.38764,                 0.2461,                  1.015,              0.0064954,              0.0064954,              0.0064954
                    180,                0.35274,                0.21866,                 1.0027,                0.97533,                0.94573,                0.98572,                0.92715,                0.39114,                0.24735,                 1.0236,              0.0064756,              0.0064756,              0.0064756
                    181,                0.35517,                 0.2176,                 1.0064,                0.97359,                0.95196,                0.98334,                0.92282,                0.39013,                0.24561,                 1.0171,              0.0064558,              0.0064558,              0.0064558
                    182,                0.35289,                0.21283,                 1.0096,                0.97359,                0.94878,                0.97919,                0.92093,                0.38411,                0.23176,                 1.0125,               0.006436,               0.006436,               0.006436
                    183,                0.36284,                0.22249,                 1.0124,                0.98123,                 0.9387,                0.97646,                0.91954,                0.38213,                 0.2524,                 1.0053,              0.0064162,              0.0064162,              0.0064162
                    184,                0.35561,                0.21767,                 1.0059,                0.98522,                0.95312,                0.97598,                0.91874,                0.38339,                0.25537,                  1.011,              0.0063964,              0.0063964,              0.0063964
                    185,                0.36079,                0.22238,                 1.0157,                0.98023,                0.94468,                0.97797,                0.91922,                0.39169,                0.25178,                 1.0262,              0.0063766,              0.0063766,              0.0063766
                    186,                0.35656,                0.21781,                 1.0039,                0.96336,                0.96002,                0.98223,                0.92287,                0.38666,                0.25886,                 1.0204,              0.0063568,              0.0063568,              0.0063568
                    187,                0.35119,                0.22142,                 1.0064,                0.96877,                0.95168,                0.98621,                0.92798,                0.40093,                0.26487,                 1.0318,               0.006337,               0.006337,               0.006337
                    188,                0.34878,                0.21327,                 1.0075,                0.96631,                0.96145,                0.98455,                0.92034,                0.41149,                0.26189,                 1.0476,              0.0063172,              0.0063172,              0.0063172
                    189,                0.35193,                0.21801,                 1.0104,                 0.9747,                0.94867,                0.98177,                0.92233,                0.40751,                0.26352,                 1.0283,              0.0062974,              0.0062974,              0.0062974
                    190,                0.34458,                0.21059,                0.99804,                0.97021,                0.95339,                0.98321,                0.92092,                0.41097,                0.26049,                 1.0487,              0.0062776,              0.0062776,              0.0062776
                    191,                0.34532,                0.21551,                0.99785,                 0.9746,                0.94195,                0.98341,                0.91965,                0.40546,                0.26482,                 1.0421,              0.0062578,              0.0062578,              0.0062578
                    192,                 0.3494,                0.21509,                 1.0005,                0.98496,                 0.9346,                0.98028,                0.91927,                0.40333,                 0.2582,                 1.0466,               0.006238,               0.006238,               0.006238
                    193,                0.34284,                0.21016,                 1.0064,                0.97151,                0.94981,                0.98571,                0.92292,                  0.391,                0.25109,                 1.0185,              0.0062182,              0.0062182,              0.0062182
                    194,                0.34407,                 0.2131,                 0.9989,                0.96514,                0.96148,                0.98336,                0.91728,                0.40256,                0.25554,                 1.0416,              0.0061984,              0.0061984,              0.0061984
                    195,                0.33989,                0.20894,                0.99513,                0.97136,                0.95367,                0.98271,                0.91853,                0.40112,                0.24539,                 1.0324,              0.0061786,              0.0061786,              0.0061786
                    196,                0.34009,                0.21283,                0.99712,                0.97595,                0.95588,                0.98519,                0.92184,                0.41127,                0.25404,                 1.0567,              0.0061588,              0.0061588,              0.0061588
                    197,                0.34133,                0.21183,                  1.007,                0.98157,                 0.9582,                 0.9867,                0.92544,                0.39199,                0.24363,                 1.0353,               0.006139,               0.006139,               0.006139
                    198,                0.35265,                0.21857,                 1.0147,                 0.9721,                0.95274,                0.98244,                 0.9223,                0.39671,                0.26993,                 1.0359,              0.0061192,              0.0061192,              0.0061192
                    199,                0.34105,                0.21232,                0.99619,                0.98836,                0.94768,                0.98384,                0.92094,                0.39686,                0.26345,                 1.0552,              0.0060994,              0.0060994,              0.0060994
                    200,                0.34134,                0.21355,                 1.0048,                0.98234,                  0.949,                0.98354,                0.91722,                0.40389,                0.24848,                 1.0442,              0.0060796,              0.0060796,              0.0060796
                    201,                0.34008,                0.21012,                0.99704,                0.96217,                0.96097,                0.98279,                 0.9188,                0.40717,                0.25308,                 1.0517,              0.0060598,              0.0060598,              0.0060598
                    202,                0.34069,                0.21717,                0.99896,                0.96952,                 0.9619,                0.98427,                0.92495,                 0.3881,                0.25059,                 1.0106,                0.00604,                0.00604,                0.00604
                    203,                0.33995,                0.20946,                 1.0034,                0.98739,                 0.9486,                0.98337,                0.92013,                0.39813,                0.25822,                 1.0394,              0.0060202,              0.0060202,              0.0060202
                    204,                0.35469,                0.21604,                 1.0059,                0.97658,                0.94811,                0.98139,                0.92507,                0.38505,                 0.2495,                 1.0119,              0.0060004,              0.0060004,              0.0060004
                    205,                0.34957,                0.21268,                 1.0066,                0.98713,                0.94438,                0.98214,                0.92341,                0.37803,                 0.2362,                 1.0084,              0.0059806,              0.0059806,              0.0059806
                    206,                0.34756,                0.21339,                 1.0004,                0.97609,                0.96559,                0.98725,                0.92478,                0.38544,                0.24007,                0.99772,              0.0059608,              0.0059608,              0.0059608
                    207,                0.33826,                0.21048,                 1.0056,                0.99534,                0.94644,                0.98364,                0.92309,                0.39689,                0.26186,                 1.0368,               0.005941,               0.005941,               0.005941
                    208,                0.35234,                0.21539,                 1.0066,                0.98025,                  0.957,                0.98323,                0.92072,                0.38861,                0.26533,                 1.0204,              0.0059212,              0.0059212,              0.0059212
                    209,                0.34079,                0.20945,                0.99941,                0.99043,                0.94884,                0.98468,                0.92485,                0.39182,                0.24045,                  1.031,              0.0059014,              0.0059014,              0.0059014
                    210,                0.35073,                 0.2157,                 1.0051,                0.99338,                0.95125,                0.98758,                0.92252,                0.39418,                 0.2306,                 1.0378,              0.0058816,              0.0058816,              0.0058816
                    211,                0.34688,                0.21537,                 1.0032,                0.97796,                0.96188,                0.98357,                0.92002,                0.38708,                0.23332,                 1.0188,              0.0058618,              0.0058618,              0.0058618
                    212,                0.34287,                0.21333,                 1.0024,                0.98451,                0.95283,                0.98432,                0.92419,                0.38899,                0.23751,                  1.017,               0.005842,               0.005842,               0.005842
                    213,                0.34331,                0.21078,                0.99869,                0.98662,                 0.9542,                0.98531,                0.92405,                0.39151,                 0.2477,                 1.0272,              0.0058222,              0.0058222,              0.0058222
                    214,                0.34079,                0.20965,                0.99489,                0.98573,                0.94255,                0.98362,                0.91713,                0.38118,                0.23862,                 1.0155,              0.0058024,              0.0058024,              0.0058024
                    215,                0.34205,                0.20773,                0.99716,                0.98536,                0.93928,                0.98011,                0.92087,                0.38871,                0.25214,                 1.0204,              0.0057826,              0.0057826,              0.0057826
                    216,                0.34062,                0.21469,                0.99816,                0.98055,                0.93307,                0.98203,                0.91768,                 0.3937,                0.26076,                 1.0195,              0.0057628,              0.0057628,              0.0057628
                    217,                0.34148,                0.21014,                0.99718,                0.98883,                0.94209,                 0.9813,                0.91811,                 0.3869,                0.26762,                 1.0251,               0.005743,               0.005743,               0.005743
                    218,                0.32881,                0.20287,                0.98899,                0.98542,                0.94468,                0.97831,                0.92215,                0.38413,                0.25848,                 1.0185,              0.0057232,              0.0057232,              0.0057232
                    219,                 0.3382,                0.20583,                 1.0028,                0.97741,                0.95446,                0.97809,                0.91865,                0.38827,                0.25052,                 1.0125,              0.0057034,              0.0057034,              0.0057034
                    220,                0.33737,                0.20735,                 1.0028,                0.98372,                0.95588,                0.97735,                0.92232,                0.38888,                0.26118,                 1.0098,              0.0056836,              0.0056836,              0.0056836
                    221,                0.33843,                0.20904,                0.99932,                0.98998,                0.95028,                0.97658,                0.92386,                 0.3888,                 0.2519,                 1.0245,              0.0056638,              0.0056638,              0.0056638
                    222,                0.33588,                0.20965,                 1.0012,                0.97795,                 0.9497,                0.98417,                0.92083,                 0.3894,                0.24239,                 1.0257,               0.005644,               0.005644,               0.005644
                    223,                0.34083,                0.21184,                0.99821,                0.98436,                  0.956,                0.98531,                0.92522,                0.39001,                0.24448,                 1.0345,              0.0056242,              0.0056242,              0.0056242
                    224,                0.32964,                0.20513,                0.98844,                0.97292,                0.96392,                0.98766,                0.92671,                0.38178,                0.24384,                 1.0131,              0.0056044,              0.0056044,              0.0056044
                    225,                0.33489,                0.20901,                0.99547,                0.97161,                0.97683,                0.98846,                0.92801,                0.37595,                0.23267,                 1.0079,              0.0055846,              0.0055846,              0.0055846
                    226,                0.33296,                0.20628,                0.99788,                0.97522,                0.95963,                0.98687,                0.92707,                0.38163,                0.23385,                 1.0094,              0.0055648,              0.0055648,              0.0055648
                    227,                 0.3407,                 0.2148,                  1.002,                0.96944,                0.96401,                0.98466,                0.92528,                0.37781,                0.23056,                 1.0034,               0.005545,               0.005545,               0.005545
                    228,                0.33043,                0.20026,                0.99323,                 0.9851,                0.93715,                0.97538,                0.91569,                0.37936,                0.24071,                 1.0118,              0.0055252,              0.0055252,              0.0055252
                    229,                0.33309,                0.20331,                0.99707,                0.98497,                0.93381,                0.97413,                 0.9195,                0.37564,                0.26389,                 1.0061,              0.0055054,              0.0055054,              0.0055054
                    230,                0.33138,                0.20785,                 1.0016,                0.98061,                0.94251,                0.97771,                0.92277,                0.38156,                 0.2768,                 1.0294,              0.0054856,              0.0054856,              0.0054856
                    231,                0.33488,                0.20291,                0.99952,                0.97616,                 0.9398,                0.97419,                 0.9145,                0.39085,                0.27201,                 1.0424,              0.0054658,              0.0054658,              0.0054658
                    232,                0.33061,                0.20391,                0.99404,                0.97839,                0.94285,                0.98128,                0.92313,                0.38084,                0.25738,                 1.0141,               0.005446,               0.005446,               0.005446
                    233,                0.33511,                0.20899,                0.99413,                0.98641,                0.94172,                 0.9815,                0.92632,                0.37902,                0.25159,                 1.0099,              0.0054262,              0.0054262,              0.0054262
                    234,                0.32821,                0.20179,                0.99108,                0.99528,                0.93937,                0.97543,                0.92048,                0.38136,                0.25958,                 1.0171,              0.0054064,              0.0054064,              0.0054064
                    235,                0.33447,                0.20081,                0.99438,                0.98742,                0.93952,                0.97193,                0.91954,                0.37642,                0.25831,                 1.0044,              0.0053866,              0.0053866,              0.0053866
                    236,                0.32576,                0.19751,                0.99164,                0.99038,                0.94428,                0.97194,                0.91715,                0.37812,                0.26066,                 1.0089,              0.0053668,              0.0053668,              0.0053668
                    237,                0.32206,                 0.1995,                0.99555,                0.99264,                0.94414,                0.97734,                 0.9197,                0.38336,                0.26292,                 1.0124,               0.005347,               0.005347,               0.005347
                    238,                0.33619,                0.20794,                  1.002,                0.98112,                0.94878,                0.97256,                0.92396,                0.37693,                0.24867,                 1.0038,              0.0053272,              0.0053272,              0.0053272
                    239,                0.32823,                0.20425,                0.99736,                0.98122,                0.94778,                0.97415,                0.92079,                 0.3848,                0.24353,                 1.0127,              0.0053074,              0.0053074,              0.0053074
                    240,                0.32261,                0.19977,                0.98925,                0.97845,                0.95006,                 0.9817,                0.92352,                0.37003,                0.24046,                0.99711,              0.0052876,              0.0052876,              0.0052876
                    241,                0.32563,                0.19714,                0.98774,                0.99034,                0.93177,                0.98488,                 0.9296,                0.37065,                0.23184,                 1.0017,              0.0052678,              0.0052678,              0.0052678
                    242,                0.33703,                0.20408,                0.99726,                 0.9839,                0.94672,                0.98264,                0.92795,                0.37866,                0.23941,                 1.0183,               0.005248,               0.005248,               0.005248
                    243,                0.32827,                0.20734,                0.99586,                0.99251,                0.95139,                  0.984,                0.92599,                 0.3803,                0.24075,                 1.0206,              0.0052282,              0.0052282,              0.0052282
                    244,                0.32349,                0.19828,                0.99154,                 0.9935,                0.94553,                0.98194,                0.92516,                0.37466,                 0.2393,                 1.0123,              0.0052084,              0.0052084,              0.0052084
                    245,                0.32093,                0.20044,                0.99236,                0.97837,                0.95493,                0.98015,                 0.9217,                0.39071,                 0.2431,                 1.0357,              0.0051886,              0.0051886,              0.0051886
                    246,                0.32003,                0.20035,                0.98577,                0.98656,                0.95235,                0.98002,                0.91904,                0.38907,                0.24017,                 1.0233,              0.0051688,              0.0051688,              0.0051688
                    247,                 0.3118,                0.19533,                0.98731,                0.98698,                0.95178,                0.98061,                 0.9161,                0.38656,                0.23794,                  1.026,               0.005149,               0.005149,               0.005149
                    248,                 0.3265,                 0.1995,                0.99121,                0.98659,                0.95708,                0.98125,                0.91248,                0.39224,                0.24113,                 1.0409,              0.0051292,              0.0051292,              0.0051292
                    249,                0.32345,                0.19767,                0.99693,                0.98061,                0.95995,                0.97897,                0.91735,                0.39194,                0.25004,                 1.0311,              0.0051094,              0.0051094,              0.0051094
                    250,                  0.325,                0.19853,                0.99241,                0.98763,                0.95667,                0.98207,                0.92134,                0.38448,                0.24536,                 1.0159,              0.0050896,              0.0050896,              0.0050896
                    251,                0.32196,                0.20033,                0.99035,                0.98267,                0.93839,                0.97999,                0.92211,                0.38182,                0.24737,                 1.0141,              0.0050698,              0.0050698,              0.0050698
                    252,                0.31505,                 0.1954,                0.98638,                0.98268,                0.94468,                0.98097,                0.92507,                0.37582,                0.25163,                 1.0147,                0.00505,                0.00505,                0.00505
                    253,                0.32721,                0.20075,                 0.9928,                0.98382,                0.96186,                 0.9814,                0.92511,                0.37009,                0.23139,                 1.0115,              0.0050302,              0.0050302,              0.0050302
                    254,                0.31314,                0.19173,                0.98705,                0.97355,                 0.9578,                0.97897,                0.92328,                0.37903,                 0.2479,                  1.018,              0.0050104,              0.0050104,              0.0050104
                    255,                 0.3199,                0.19828,                0.98573,                0.97874,                0.94961,                0.97623,                0.92127,                0.38805,                0.25872,                 1.0366,              0.0049906,              0.0049906,              0.0049906
                    256,                0.31481,                0.19654,                0.98715,                0.98088,                0.94714,                0.97699,                0.91534,                0.38628,                0.25011,                 1.0304,              0.0049708,              0.0049708,              0.0049708
                    257,                 0.3126,                0.19429,                0.98258,                0.98617,                 0.9376,                0.98118,                0.91965,                 0.3898,                0.25057,                 1.0309,               0.004951,               0.004951,               0.004951
                    258,                0.32453,                0.20068,                0.99108,                0.97577,                0.94479,                 0.9768,                0.91963,                0.38957,                 0.2438,                 1.0353,              0.0049312,              0.0049312,              0.0049312
                    259,                0.32985,                0.20214,                0.99513,                0.97314,                0.94169,                0.97526,                0.91741,                0.38454,                 0.2466,                 1.0339,              0.0049114,              0.0049114,              0.0049114
                    260,                0.31867,                0.19858,                0.98716,                0.96635,                0.95477,                0.97639,                0.91733,                0.38731,                0.25558,                 1.0396,              0.0048916,              0.0048916,              0.0048916
                    261,                0.31268,                0.19844,                0.98535,                0.98217,                0.95122,                0.97841,                0.92179,                0.39177,                0.25012,                  1.048,              0.0048718,              0.0048718,              0.0048718
                    262,                0.31616,                0.19754,                0.99033,                 0.9859,                0.93939,                0.97611,                0.91906,                0.39363,                 0.2513,                 1.0488,               0.004852,               0.004852,               0.004852
                    263,                0.32111,                0.19802,                0.98709,                0.98318,                 0.9398,                0.97763,                0.92333,                 0.3756,                0.23742,                 1.0287,              0.0048322,              0.0048322,              0.0048322
                    264,                0.31886,                0.19526,                0.98866,                0.98306,                0.94286,                0.97881,                0.91938,                0.38051,                0.24584,                 1.0272,              0.0048124,              0.0048124,              0.0048124
                    265,                0.30823,                0.19357,                0.98564,                0.97932,                0.94249,                0.97485,                0.91347,                0.39342,                0.25475,                 1.0423,              0.0047926,              0.0047926,              0.0047926
                    266,                0.31197,                0.19506,                0.98607,                0.97798,                 0.9455,                0.97424,                0.91475,                0.38862,                0.25411,                 1.0314,              0.0047728,              0.0047728,              0.0047728
                    267,                0.30824,                 0.1918,                0.97971,                0.97798,                0.94219,                0.97065,                0.91487,                0.38335,                0.25692,                 1.0334,               0.004753,               0.004753,               0.004753
                    268,                0.31524,                0.19718,                0.98481,                0.97665,                0.94689,                0.97321,                0.91272,                0.38562,                0.26563,                 1.0398,              0.0047332,              0.0047332,              0.0047332
                    269,                0.31668,                0.19666,                0.98761,                0.98416,                0.94603,                 0.9739,                0.91478,                0.39044,                0.26487,                 1.0391,              0.0047134,              0.0047134,              0.0047134
                    270,                0.31398,                0.19234,                0.98517,                 0.9827,                0.94279,                 0.9738,                0.91638,                0.38511,                0.26574,                 1.0339,              0.0046936,              0.0046936,              0.0046936
                    271,                0.31315,                0.18982,                0.98292,                0.99162,                0.93882,                0.97231,                0.91007,                0.39349,                0.26604,                 1.0416,              0.0046738,              0.0046738,              0.0046738
                    272,                0.31489,                0.19318,                0.98148,                0.98907,                0.93285,                0.97332,                0.91201,                0.39308,                0.27064,                 1.0397,               0.004654,               0.004654,               0.004654
                    273,                0.30522,                0.19085,                 0.9792,                0.98268,                0.94403,                0.97443,                0.91685,                0.38557,                0.26603,                 1.0252,              0.0046342,              0.0046342,              0.0046342
                    274,                0.31181,                0.19558,                0.98685,                0.98732,                0.94074,                0.97423,                0.91631,                0.38184,                0.25535,                 1.0166,              0.0046144,              0.0046144,              0.0046144
                    275,                0.30692,                0.19083,                0.98045,                0.98681,                0.93583,                0.97453,                0.91253,                0.38081,                0.26868,                 1.0159,              0.0045946,              0.0045946,              0.0045946
                    276,                0.31402,                0.20398,                0.98561,                0.98681,                 0.9376,                0.97229,                0.91091,                0.38674,                0.27382,                 1.0251,              0.0045748,              0.0045748,              0.0045748
                    277,                0.31217,                0.19599,                0.98284,                0.98753,                  0.937,                0.97222,                0.91409,                0.38787,                0.27418,                  1.033,               0.004555,               0.004555,               0.004555
                    278,                0.30787,                0.19304,                0.98736,                0.98491,                0.94878,                0.97278,                0.91488,                0.38529,                0.27009,                 1.0227,              0.0045352,              0.0045352,              0.0045352
                    279,                 0.3045,                0.18976,                0.97405,                0.98985,                0.95018,                0.97601,                0.91568,                0.39325,                0.26881,                 1.0333,              0.0045154,              0.0045154,              0.0045154
                    280,                0.30689,                0.19075,                0.98053,                 0.9785,                0.94974,                0.97553,                0.91663,                0.39025,                0.25805,                 1.0383,              0.0044956,              0.0044956,              0.0044956
                    281,                0.29696,                0.18761,                0.97603,                0.97316,                0.94401,                 0.9726,                0.91326,                 0.3879,                0.27618,                 1.0299,              0.0044758,              0.0044758,              0.0044758
                    282,                0.31224,                0.19293,                0.98499,                0.97276,                0.93834,                0.97292,                0.91541,                0.38616,                0.28085,                 1.0243,               0.004456,               0.004456,               0.004456
                    283,                0.30783,                0.19535,                0.98099,                0.97086,                0.94508,                0.97501,                0.91815,                0.38996,                0.27104,                 1.0289,              0.0044362,              0.0044362,              0.0044362
                    284,                0.30195,                0.19212,                0.98095,                0.97935,                0.95021,                0.98331,                 0.9167,                0.39208,                 0.2578,                  1.026,              0.0044164,              0.0044164,              0.0044164
                    285,                0.31148,                0.19526,                0.98047,                  0.979,                0.96301,                0.98377,                0.92163,                0.39015,                0.23818,                 1.0315,              0.0043966,              0.0043966,              0.0043966
                    286,                0.30481,                0.19268,                0.97806,                0.98713,                0.95745,                0.98635,                0.92172,                0.39243,                0.23421,                 1.0393,              0.0043768,              0.0043768,              0.0043768
                    287,                0.30177,                0.19156,                0.98315,                0.98036,                0.95461,                0.98371,                0.92196,                0.38549,                0.23515,                 1.0251,               0.004357,               0.004357,               0.004357
                    288,                0.30662,                0.19294,                0.97928,                0.97773,                0.93909,                0.97641,                0.91967,                0.38762,                0.25164,                 1.0296,              0.0043372,              0.0043372,              0.0043372
                    289,                0.30901,                0.19367,                0.98217,                0.97916,                0.94042,                 0.9775,                0.91617,                0.38663,                0.25257,                 1.0328,              0.0043174,              0.0043174,              0.0043174
                    290,                0.30275,                0.18999,                0.97785,                0.96723,                0.94856,                0.97905,                0.91787,                0.38622,                0.25314,                 1.0303,              0.0042976,              0.0042976,              0.0042976
                    291,                0.30316,                0.19113,                0.98284,                 0.9735,                0.95367,                 0.9828,                0.92013,                0.38615,                0.24432,                 1.0314,              0.0042778,              0.0042778,              0.0042778
                    292,                0.30476,                0.18849,                0.97883,                0.96851,                0.96374,                0.98336,                0.92071,                0.38884,                0.24228,                 1.0307,               0.004258,               0.004258,               0.004258
                    293,                0.30913,                 0.1921,                0.98358,                0.97329,                0.96897,                0.98474,                0.92352,                0.39198,                0.23623,                 1.0336,              0.0042382,              0.0042382,              0.0042382
                    294,                0.30185,                 0.1907,                0.98062,                0.98018,                0.96431,                0.98443,                0.92314,                0.39331,                0.23169,                 1.0367,              0.0042184,              0.0042184,              0.0042184
                    295,                0.30316,                  0.195,                0.98309,                0.97874,                0.95937,                 0.9841,                0.92304,                0.38904,                0.22988,                 1.0344,              0.0041986,              0.0041986,              0.0041986
                    296,                0.29935,                0.18634,                0.97381,                0.97267,                 0.9562,                0.98383,                0.92327,                0.38536,                0.23851,                 1.0317,              0.0041788,              0.0041788,              0.0041788
                    297,                0.30767,                0.18784,                0.98005,                0.97427,                0.95449,                0.98408,                0.92719,                0.38575,                0.23675,                 1.0389,               0.004159,               0.004159,               0.004159
                    298,                0.29914,                0.18885,                0.97279,                0.98072,                0.95322,                0.98438,                0.92642,                0.38493,                0.22925,                 1.0398,              0.0041392,              0.0041392,              0.0041392
                    299,                 0.3074,                0.19021,                0.98428,                 0.9817,                0.94768,                0.98438,                0.92132,                0.39138,                0.23297,                 1.0501,              0.0041194,              0.0041194,              0.0041194
                    300,                 0.3031,                0.18851,                0.97943,                 0.9817,                 0.9557,                0.98418,                0.92009,                0.40301,                0.23979,                 1.0726,              0.0040996,              0.0040996,              0.0040996
                    301,                 0.3023,                0.18853,                0.98085,                0.97008,                0.95517,                0.98253,                0.92003,                 0.3968,                0.24525,                 1.0686,              0.0040798,              0.0040798,              0.0040798
                    302,                0.29424,                0.18335,                0.97866,                0.97518,                0.95792,                0.98071,                0.92035,                 0.3917,                0.24032,                  1.052,                0.00406,                0.00406,                0.00406
                    303,                0.29959,                0.18795,                0.97888,                0.97191,                0.96197,                0.97904,                0.92032,                0.39223,                0.24702,                 1.0461,              0.0040402,              0.0040402,              0.0040402
                    304,                0.29804,                0.18594,                0.97297,                0.97309,                0.96255,                0.98048,                0.91713,                0.39727,                0.25855,                 1.0543,              0.0040204,              0.0040204,              0.0040204
                    305,                0.29513,                0.18368,                0.97206,                0.97676,                0.95296,                0.98148,                0.91813,                0.39259,                0.26197,                 1.0469,              0.0040006,              0.0040006,              0.0040006
                    306,                0.29762,                0.18451,                0.97484,                0.96861,                0.95564,                0.97798,                0.91961,                 0.3852,                0.25782,                 1.0366,              0.0039808,              0.0039808,              0.0039808
                    307,                0.29696,                0.19137,                0.97655,                0.99174,                 0.9367,                 0.9751,                  0.917,                0.38391,                0.25323,                 1.0302,               0.003961,               0.003961,               0.003961
                    308,                0.29221,                0.18583,                0.97032,                0.99349,                0.93787,                 0.9711,                0.91721,                0.38352,                0.25113,                 1.0271,              0.0039412,              0.0039412,              0.0039412
                    309,                0.29434,                0.18436,                0.97267,                0.98686,                0.94169,                 0.9726,                0.91583,                0.38658,                 0.2576,                 1.0315,              0.0039214,              0.0039214,              0.0039214
                    310,                 0.2984,                 0.1875,                0.97904,                0.98722,                 0.9405,                0.97035,                0.91327,                 0.3855,                0.25941,                 1.0267,              0.0039016,              0.0039016,              0.0039016
                    311,                0.29003,                0.18064,                0.96874,                0.98765,                 0.9387,                 0.9691,                0.91293,                0.38558,                0.25905,                 1.0272,              0.0038818,              0.0038818,              0.0038818
                    312,                0.29268,                0.18093,                0.97557,                0.98809,                 0.9387,                0.97213,                0.91382,                0.38072,                0.24639,                 1.0243,               0.003862,               0.003862,               0.003862
                    313,                0.28719,                 0.1812,                0.96702,                0.99031,                0.93708,                0.97419,                0.91718,                0.37587,                0.24155,                 1.0188,              0.0038422,              0.0038422,              0.0038422
