                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.43449,                0.27445,                 1.0523,                 0.9745,                0.92292,                0.96749,                0.89348,                0.44429,                0.32299,                 1.0675,                0.00703,                0.00703,                0.00703
                    153,                  0.416,                0.26547,                 1.0381,                0.95486,                 0.9344,                0.96684,                0.89057,                 0.4392,                0.33799,                 1.0659,              0.0070102,              0.0070102,              0.0070102
                    154,                0.41885,                 0.2627,                 1.0373,                0.97562,                0.94073,                 0.9768,                0.89765,                 0.4424,                0.31859,                 1.0601,              0.0069904,              0.0069904,              0.0069904
                    155,                0.41191,                0.26093,                 1.0435,                0.97138,                 0.9247,                0.96626,                0.89035,                 0.4397,                0.31397,                 1.0685,              0.0069706,              0.0069706,              0.0069706
                    156,                0.42869,                0.26271,                 1.0511,                0.97198,                0.94046,                0.96689,                0.89607,                0.42698,                0.28557,                 1.0217,              0.0069508,              0.0069508,              0.0069508
                    157,                0.41581,                0.26202,                   1.04,                0.96309,                0.93972,                0.97052,                 0.8952,                0.42931,                0.29141,                 1.0352,               0.006931,               0.006931,               0.006931
                    158,                 0.4092,                0.25799,                 1.0422,                0.97466,                 0.9253,                0.97007,                0.88502,                0.43826,                0.31029,                   1.06,              0.0069112,              0.0069112,              0.0069112
                    159,                0.41708,                0.26407,                 1.0427,                0.97932,                0.93354,                 0.9717,                 0.8999,                0.41723,                0.29588,                 1.0238,              0.0068914,              0.0068914,              0.0068914
                    160,                0.42938,                0.26165,                 1.0494,                0.97387,                0.94035,                0.96678,                0.89267,                0.42403,                0.29994,                 1.0301,              0.0068716,              0.0068716,              0.0068716
                    161,                0.42172,                0.26286,                 1.0432,                0.98046,                0.92717,                0.96948,                0.89838,                0.41904,                0.29791,                 1.0248,              0.0068518,              0.0068518,              0.0068518
                    162,                0.41259,                0.25525,                 1.0366,                0.96445,                0.93759,                 0.9736,                0.89636,                0.42892,                0.28902,                 1.0493,               0.006832,               0.006832,               0.006832
                    163,                0.41668,                0.26254,                 1.0403,                0.96804,                0.93033,                0.97198,                0.89775,                0.41009,                0.27257,                 1.0282,              0.0068122,              0.0068122,              0.0068122
                    164,                0.41923,                 0.2557,                 1.0411,                0.98808,                 0.9346,                0.98017,                0.90057,                0.42589,                0.27982,                 1.0303,              0.0067924,              0.0067924,              0.0067924
                    165,                 0.3998,                0.25132,                  1.032,                0.97272,                0.94273,                   0.98,                0.89885,                0.43159,                0.28352,                 1.0436,              0.0067726,              0.0067726,              0.0067726
                    166,                0.42547,                0.26609,                   1.05,                0.96235,                0.93564,                0.98199,                0.90954,                0.41112,                0.27254,                 1.0258,              0.0067528,              0.0067528,              0.0067528
                    167,                0.41747,                0.26013,                 1.0481,                0.97277,                0.92909,                0.96196,                0.89957,                0.41353,                0.28791,                 1.0099,               0.006733,               0.006733,               0.006733
                    168,                0.42688,                 0.2637,                 1.0444,                0.96343,                0.93611,                0.96826,                0.89806,                 0.4242,                0.30751,                  1.037,              0.0067132,              0.0067132,              0.0067132
                    169,                0.41171,                0.25871,                 1.0372,                0.98543,                0.93438,                0.96955,                0.89647,                0.41843,                0.30178,                 1.0288,              0.0066934,              0.0066934,              0.0066934
                    170,                0.41548,                0.26334,                 1.0325,                0.99426,                 0.9212,                 0.9638,                0.89111,                 0.4322,                0.30635,                 1.0477,              0.0066736,              0.0066736,              0.0066736
                    171,                 0.4169,                0.25808,                 1.0419,                0.98005,                0.93145,                0.97018,                0.90083,                0.41456,                0.29074,                 1.0344,              0.0066538,              0.0066538,              0.0066538
                    172,                0.41102,                0.26011,                 1.0411,                0.96853,                0.94415,                0.97556,                0.89785,                0.42577,                0.28915,                 1.0315,               0.006634,               0.006634,               0.006634
                    173,                0.41312,                0.26196,                 1.0387,                0.97538,                 0.9462,                0.98244,                0.90567,                0.42125,                0.27719,                 1.0284,              0.0066142,              0.0066142,              0.0066142
                    174,                0.40659,                0.25149,                 1.0321,                 0.9553,                  0.955,                0.97711,                0.89623,                0.43809,                0.30593,                 1.0596,              0.0065944,              0.0065944,              0.0065944
                    175,                 0.4125,                0.25886,                 1.0405,                0.97143,                0.93356,                0.97029,                0.89333,                0.44423,                0.31513,                  1.055,              0.0065746,              0.0065746,              0.0065746
                    176,                0.40983,                0.25315,                 1.0376,                0.97528,                0.93692,                0.97608,                 0.9008,                0.43088,                0.28839,                 1.0419,              0.0065548,              0.0065548,              0.0065548
                    177,                0.40478,                0.25281,                 1.0364,                0.97858,                0.92636,                0.97994,                0.90085,                 0.4173,                0.27223,                 1.0226,               0.006535,               0.006535,               0.006535
                    178,                0.40815,                0.24936,                 1.0395,                0.97714,                0.94768,                0.98043,                0.90461,                0.42252,                0.26842,                 1.0316,              0.0065152,              0.0065152,              0.0065152
                    179,                0.40978,                0.25365,                 1.0326,                0.95621,                0.94316,                0.97502,                0.89794,                0.42955,                0.28613,                 1.0365,              0.0064954,              0.0064954,              0.0064954
                    180,                0.40203,                0.25118,                 1.0272,                0.97013,                0.93866,                0.96683,                0.89526,                0.41088,                0.29617,                 1.0136,              0.0064756,              0.0064756,              0.0064756
                    181,                0.40342,                0.24743,                 1.0301,                0.97488,                0.94576,                0.97494,                0.90371,                0.41929,                0.28216,                 1.0229,              0.0064558,              0.0064558,              0.0064558
                    182,                0.39984,                0.24316,                 1.0341,                0.97195,                0.93209,                0.97156,                0.89962,                0.41903,                 0.2988,                 1.0281,               0.006436,               0.006436,               0.006436
                    183,                0.41108,                 0.2547,                 1.0384,                0.96302,                0.92651,                0.96841,                0.89665,                0.41162,                0.28955,                 1.0157,              0.0064162,              0.0064162,              0.0064162
                    184,                0.41092,                0.24894,                 1.0369,                0.97443,                0.92256,                0.96535,                0.88283,                0.44227,                 0.2978,                 1.0704,              0.0063964,              0.0063964,              0.0063964
                    185,                0.41226,                0.25407,                 1.0439,                0.97716,                0.92624,                0.96346,                0.89607,                0.42922,                0.31828,                 1.0418,              0.0063766,              0.0063766,              0.0063766
                    186,                0.41202,                0.24988,                 1.0336,                0.97924,                0.92357,                0.96981,                0.90272,                 0.4074,                 0.2836,                 1.0059,              0.0063568,              0.0063568,              0.0063568
                    187,                0.40077,                0.24792,                 1.0304,                0.96278,                0.92971,                0.96698,                0.89636,                0.42521,                0.29538,                 1.0384,               0.006337,               0.006337,               0.006337
                    188,                0.40088,                0.24388,                 1.0329,                0.96663,                 0.9395,                   0.97,                0.90336,                0.41112,                 0.2987,                 1.0185,              0.0063172,              0.0063172,              0.0063172
                    189,                0.40273,                0.25147,                 1.0384,                0.95495,                0.94434,                 0.9703,                 0.8975,                0.43756,                0.33366,                 1.0567,              0.0062974,              0.0062974,              0.0062974
                    190,                0.39202,                0.24279,                 1.0225,                0.96649,                0.93345,                0.96225,                0.89767,                0.44322,                0.33335,                 1.0594,              0.0062776,              0.0062776,              0.0062776
                    191,                0.39861,                0.24716,                 1.0253,                0.96763,                0.92765,                0.97262,                0.90011,                0.43609,                0.31136,                 1.0605,              0.0062578,              0.0062578,              0.0062578
                    192,                0.40322,                0.25294,                  1.027,                0.97186,                0.92156,                 0.9643,                0.89467,                0.43256,                0.30959,                 1.0619,               0.006238,               0.006238,               0.006238
                    193,                0.39289,                 0.2422,                 1.0335,                0.96343,                0.93177,                0.97652,                0.90158,                0.42138,                0.29834,                 1.0469,              0.0062182,              0.0062182,              0.0062182
                    194,                0.39574,                0.24162,                 1.0268,                0.95316,                0.94715,                0.97442,                0.90003,                0.42385,                0.29253,                  1.035,              0.0061984,              0.0061984,              0.0061984
                    195,                0.38964,                0.23699,                 1.0216,                0.97454,                0.92689,                0.96758,                0.89882,                0.42812,                0.28784,                  1.051,              0.0061786,              0.0061786,              0.0061786
                    196,                0.39087,                0.24221,                 1.0268,                0.97425,                 0.9217,                0.96656,                0.90251,                0.43709,                0.31533,                 1.0615,              0.0061588,              0.0061588,              0.0061588
                    197,                0.38827,                0.23881,                 1.0306,                0.99009,                0.91218,                0.97483,                0.90654,                0.41896,                0.28818,                 1.0385,               0.006139,               0.006139,               0.006139
                    198,                  0.402,                0.24807,                 1.0417,                 0.9755,                0.92963,                0.97482,                0.90869,                 0.4261,                0.29427,                 1.0456,              0.0061192,              0.0061192,              0.0061192
                    199,                0.38303,                0.23611,                 1.0185,                0.96574,                 0.9403,                0.96961,                0.90702,                 0.4166,                0.28327,                 1.0331,              0.0060994,              0.0060994,              0.0060994
                    200,                0.39484,                0.24744,                 1.0332,                 0.9674,                0.92526,                0.96808,                0.90259,                0.41774,                0.29406,                 1.0228,              0.0060796,              0.0060796,              0.0060796
                    201,                0.39578,                 0.2382,                 1.0257,                0.96245,                0.93105,                0.97035,                0.90646,                0.42411,                0.29983,                 1.0412,              0.0060598,              0.0060598,              0.0060598
                    202,                0.39577,                 0.2461,                 1.0269,                0.97723,                0.91492,                0.97032,                 0.9042,                0.42094,                0.29414,                 1.0277,                0.00604,                0.00604,                0.00604
                    203,                0.38772,                0.24379,                 1.0279,                0.97126,                0.93578,                0.97761,                0.90763,                0.41444,                0.28809,                 1.0306,              0.0060202,              0.0060202,              0.0060202
                    204,                0.40095,                0.24504,                 1.0292,                0.97267,                0.93814,                0.97723,                0.90773,                0.40693,                0.28762,                 1.0304,              0.0060004,              0.0060004,              0.0060004
                    205,                0.40425,                0.24633,                 1.0371,                0.95989,                0.94153,                0.96951,                0.90234,                0.40615,                0.28492,                 1.0242,              0.0059806,              0.0059806,              0.0059806
                    206,                0.40064,                0.24952,                 1.0296,                0.98163,                0.93271,                0.97794,                0.91079,                0.40235,                 0.2703,                 1.0123,              0.0059608,              0.0059608,              0.0059608
                    207,                0.39387,                0.24401,                 1.0359,                0.98344,                0.92284,                0.96929,                 0.9048,                0.41412,                0.28937,                 1.0145,               0.005941,               0.005941,               0.005941
                    208,                0.40385,                0.24975,                 1.0329,                0.97475,                0.91481,                0.95874,                0.89773,                0.42643,                0.31598,                  1.041,              0.0059212,              0.0059212,              0.0059212
                    209,                0.38929,                0.24094,                 1.0258,                0.98055,                 0.9183,                0.97023,                0.89903,                 0.4257,                0.30173,                 1.0464,              0.0059014,              0.0059014,              0.0059014
                    210,                0.40032,                0.24314,                 1.0306,                0.97232,                0.93125,                 0.9697,                0.89635,                0.43468,                0.28899,                 1.0459,              0.0058816,              0.0058816,              0.0058816
                    211,                0.39873,                0.23986,                 1.0309,                0.97057,                0.93952,                0.97526,                0.90222,                0.41585,                0.28485,                 1.0342,              0.0058618,              0.0058618,              0.0058618
                    212,                0.39158,                0.24226,                 1.0296,                0.97687,                0.94335,                0.98132,                0.90378,                0.41586,                 0.2686,                 1.0349,               0.005842,               0.005842,               0.005842
                    213,                0.39718,                0.24267,                 1.0283,                 0.9734,                0.93495,                0.97889,                0.91009,                0.40778,                0.28558,                 1.0275,              0.0058222,              0.0058222,              0.0058222
                    214,                0.38505,                0.24292,                 1.0172,                0.95966,                 0.9387,                0.97512,                0.90396,                0.40012,                0.29651,                 1.0102,              0.0058024,              0.0058024,              0.0058024
                    215,                0.38733,                0.23667,                  1.023,                0.95442,                0.94368,                0.97807,                0.90288,                0.41956,                0.30332,                 1.0294,              0.0057826,              0.0057826,              0.0057826
                    216,                0.39137,                 0.2466,                  1.024,                0.97321,                0.93835,                0.97471,                0.90538,                0.40841,                0.27813,                 1.0247,              0.0057628,              0.0057628,              0.0057628
                    217,                0.39671,                0.24223,                 1.0274,                0.96064,                0.93694,                0.97279,                0.90818,                0.40929,                0.27815,                 1.0233,               0.005743,               0.005743,               0.005743
                    218,                0.37256,                0.22907,                 1.0117,                0.95635,                0.93717,                0.97033,                0.90255,                  0.418,                0.27836,                 1.0487,              0.0057232,              0.0057232,              0.0057232
                    219,                0.38495,                0.23701,                 1.0251,                0.96107,                0.93468,                0.97073,                0.90519,                0.39925,                0.27832,                 1.0178,              0.0057034,              0.0057034,              0.0057034
                    220,                0.39288,                0.24208,                 1.0307,                 0.9698,                 0.9357,                0.96843,                 0.8949,                0.41119,                0.28051,                 1.0163,              0.0056836,              0.0056836,              0.0056836
                    221,                 0.3912,                0.23905,                  1.026,                 0.9658,                0.92262,                0.97123,                0.90293,                0.41165,                0.28904,                 1.0188,              0.0056638,              0.0056638,              0.0056638
                    222,                0.39079,                0.23748,                 1.0304,                0.97465,                0.95067,                0.98205,                0.90426,                0.41331,                0.27058,                 1.0301,               0.005644,               0.005644,               0.005644
                    223,                0.39348,                0.23903,                 1.0251,                0.96413,                0.94374,                0.98118,                0.90331,                0.42514,                0.28302,                 1.0534,              0.0056242,              0.0056242,              0.0056242
                    224,                0.38622,                0.23541,                 1.0195,                0.97075,                0.93525,                 0.9796,                0.90858,                0.41311,                0.27584,                  1.034,              0.0056044,              0.0056044,              0.0056044
                    225,                0.39066,                0.23913,                 1.0254,                0.97599,                0.93237,                0.97879,                 0.9091,                0.41352,                0.28586,                 1.0297,              0.0055846,              0.0055846,              0.0055846
                    226,                0.38951,                0.24012,                 1.0262,                0.95819,                0.93927,                0.97773,                0.90179,                0.41242,                0.28305,                 1.0257,              0.0055648,              0.0055648,              0.0055648
                    227,                0.39638,                0.24657,                 1.0312,                0.97604,                0.92861,                0.97818,                0.90769,                0.41184,                0.26714,                 1.0329,               0.005545,               0.005545,               0.005545
                    228,                0.38149,                0.23346,                 1.0208,                0.98387,                0.92472,                0.97511,                0.90858,                0.41743,                0.28172,                 1.0385,              0.0055252,              0.0055252,              0.0055252
                    229,                0.39418,                0.23762,                 1.0299,                0.97821,                 0.9185,                0.97143,                0.90311,                0.42308,                0.28805,                 1.0359,              0.0055054,              0.0055054,              0.0055054
                    230,                 0.3828,                0.24045,                 1.0263,                0.98025,                0.92445,                0.97376,                 0.9086,                0.41576,                0.30018,                 1.0333,              0.0054856,              0.0054856,              0.0054856
                    231,                0.38577,                0.23328,                 1.0249,                0.98541,                0.92562,                0.97097,                0.90367,                0.41718,                0.28801,                 1.0467,              0.0054658,              0.0054658,              0.0054658
                    232,                0.38672,                0.23463,                 1.0221,                0.98068,                0.92904,                0.97046,                0.90577,                0.41245,                0.28009,                 1.0289,               0.005446,               0.005446,               0.005446
                    233,                0.39004,                0.23872,                 1.0221,                0.97576,                0.92706,                0.97015,                0.90421,                0.41331,                0.29272,                 1.0201,              0.0054262,              0.0054262,              0.0054262
                    234,                0.38149,                0.23171,                 1.0182,                0.96675,                0.93509,                 0.9715,                0.90083,                0.42683,                0.29867,                 1.0486,              0.0054064,              0.0054064,              0.0054064
                    235,                0.38319,                0.23245,                 1.0188,                0.98991,                0.90796,                0.96556,                0.90364,                0.41479,                0.30585,                 1.0359,              0.0053866,              0.0053866,              0.0053866
                    236,                0.37673,                0.23331,                 1.0194,                0.97321,                0.92841,                0.96151,                0.89697,                0.42325,                0.29292,                 1.0419,              0.0053668,              0.0053668,              0.0053668
                    237,                 0.3701,                   0.23,                 1.0172,                0.96766,                0.93279,                0.96739,                0.89651,                0.42823,                0.28625,                 1.0381,               0.005347,               0.005347,               0.005347
                    238,                0.38971,                 0.2367,                 1.0284,                0.98738,                0.91138,                0.96182,                0.89548,                0.42845,                0.30557,                 1.0464,              0.0053272,              0.0053272,              0.0053272
                    239,                0.38048,                0.23412,                 1.0275,                0.98579,                0.91929,                0.96375,                0.89992,                0.42443,                0.30135,                 1.0408,              0.0053074,              0.0053074,              0.0053074
                    240,                0.37298,                0.22818,                  1.016,                0.97853,                0.93108,                0.96686,                0.89828,                0.41974,                0.28876,                 1.0315,              0.0052876,              0.0052876,              0.0052876
                    241,                0.37428,                0.23377,                 1.0152,                0.97454,                 0.9316,                0.96858,                0.89789,                 0.4186,                0.29396,                 1.0277,              0.0052678,              0.0052678,              0.0052678
                    242,                0.39115,                0.23816,                 1.0247,                0.97759,                0.92508,                0.96694,                0.89952,                0.41924,                0.28456,                 1.0413,               0.005248,               0.005248,               0.005248
                    243,                0.38181,                0.24026,                 1.0215,                0.97229,                0.92041,                0.97011,                0.90031,                0.41623,                0.28154,                 1.0339,              0.0052282,              0.0052282,              0.0052282
                    244,                 0.3799,                0.22855,                 1.0201,                 0.9806,                0.92095,                0.96765,                0.89932,                0.41913,                0.28214,                 1.0345,              0.0052084,              0.0052084,              0.0052084
                    245,                0.37581,                 0.2343,                 1.0219,                0.96797,                0.92751,                 0.9682,                0.89888,                0.41883,                0.29828,                 1.0308,              0.0051886,              0.0051886,              0.0051886
                    246,                0.37866,                0.23203,                 1.0144,                0.98947,                0.91621,                0.97186,                0.90157,                0.41693,                0.28764,                 1.0344,              0.0051688,              0.0051688,              0.0051688
                    247,                0.36488,                0.22446,                 1.0152,                0.97446,                0.92146,                0.96858,                0.90199,                0.42218,                0.29849,                 1.0357,               0.005149,               0.005149,               0.005149
                    248,                0.38284,                 0.2317,                 1.0199,                0.97807,                0.92916,                0.97391,                0.90423,                0.42242,                0.30413,                 1.0504,              0.0051292,              0.0051292,              0.0051292
                    249,                0.37283,                0.22805,                 1.0233,                0.98767,                0.92992,                0.97448,                0.90403,                0.42599,                0.30466,                 1.0516,              0.0051094,              0.0051094,              0.0051094
                    250,                0.38492,                0.23403,                 1.0229,                0.98358,                0.92837,                0.97292,                0.90438,                0.44435,                0.30823,                  1.082,              0.0050896,              0.0050896,              0.0050896
                    251,                 0.3733,                0.23108,                 1.0186,                0.96848,                0.93173,                0.97261,                0.90255,                0.44414,                0.30626,                 1.0686,              0.0050698,              0.0050698,              0.0050698
                    252,                0.36626,                0.22435,                  1.015,                0.96624,                0.93201,                0.97592,                0.90345,                0.43523,                0.29693,                 1.0501,                0.00505,                0.00505,                0.00505
                    253,                0.38259,                 0.2335,                 1.0231,                0.96551,                0.93659,                0.97189,                 0.9012,                0.43653,                0.28959,                 1.0501,              0.0050302,              0.0050302,              0.0050302
                    254,                0.37496,                0.22663,                 1.0185,                0.96301,                0.94238,                0.96826,                0.90589,                0.42025,                 0.2942,                 1.0429,              0.0050104,              0.0050104,              0.0050104
                    255,                0.37061,                0.22997,                 1.0085,                0.97621,                0.91484,                0.96816,                0.90366,                0.42119,                0.29855,                 1.0526,              0.0049906,              0.0049906,              0.0049906
                    256,                0.36897,                0.23049,                 1.0154,                0.97171,                0.93783,                0.97143,                0.90418,                0.40149,                0.27711,                 1.0159,              0.0049708,              0.0049708,              0.0049708
                    257,                0.36252,                0.22095,                 1.0079,                0.97312,                0.93271,                0.96788,                0.90539,                0.40275,                0.27835,                 1.0154,               0.004951,               0.004951,               0.004951
                    258,                0.38211,                0.23196,                 1.0187,                0.97767,                  0.928,                0.96845,                0.90523,                0.41064,                0.28167,                 1.0262,              0.0049312,              0.0049312,              0.0049312
                    259,                 0.3817,                0.23321,                 1.0209,                0.97725,                 0.9357,                0.96515,                 0.9037,                0.41257,                0.29183,                  1.035,              0.0049114,              0.0049114,              0.0049114
                    260,                0.37351,                0.22897,                  1.015,                0.98744,                0.93762,                0.96595,                0.90809,                0.41284,                 0.2828,                 1.0374,              0.0048916,              0.0048916,              0.0048916
                    261,                0.37044,                0.22821,                 1.0154,                0.98345,                0.93714,                0.96814,                0.90098,                0.42218,                0.28204,                 1.0531,              0.0048718,              0.0048718,              0.0048718
                    262,                0.36799,                0.22531,                 1.0161,                0.98679,                0.93995,                0.96988,                0.90462,                0.42114,                0.28249,                 1.0606,               0.004852,               0.004852,               0.004852
                    263,                0.37641,                0.22751,                 1.0153,                0.97646,                0.94389,                0.97155,                0.90687,                 0.4142,                0.28316,                 1.0438,              0.0048322,              0.0048322,              0.0048322
                    264,                0.37206,                0.22766,                 1.0171,                   0.98,                0.93487,                0.97105,                0.90602,                0.41351,                0.28912,                 1.0409,              0.0048124,              0.0048124,              0.0048124
                    265,                0.36132,                 0.2243,                 1.0137,                0.98226,                0.93349,                0.97178,                0.90529,                0.41483,                0.28687,                  1.039,              0.0047926,              0.0047926,              0.0047926
                    266,                 0.3657,                0.22842,                  1.014,                 0.9824,                0.92404,                0.96984,                0.90092,                0.42541,                0.29171,                  1.044,              0.0047728,              0.0047728,              0.0047728
                    267,                0.36385,                0.22381,                 1.0101,                0.97679,                0.92994,                0.96755,                0.90395,                0.42004,                0.30251,                 1.0375,               0.004753,               0.004753,               0.004753
                    268,                0.37289,                0.22852,                 1.0124,                0.97647,                0.93692,                0.96779,                 0.9045,                0.41785,                0.29612,                 1.0364,              0.0047332,              0.0047332,              0.0047332
                    269,                0.37071,                0.22593,                  1.017,                0.98101,                0.94033,                0.96609,                0.90282,                0.41977,                 0.3018,                 1.0467,              0.0047134,              0.0047134,              0.0047134
                    270,                0.36252,                0.21949,                 1.0088,                0.98234,                 0.9361,                0.97283,                0.90581,                0.42201,                0.29645,                  1.047,              0.0046936,              0.0046936,              0.0046936
                    271,                0.36873,                0.22367,                 1.0093,                0.98087,                0.93487,                0.97307,                0.90514,                0.41702,                0.27671,                  1.044,              0.0046738,              0.0046738,              0.0046738
                    272,                0.36683,                0.22286,                 1.0087,                0.98682,                0.92169,                0.96833,                0.90733,                0.41645,                0.28478,                 1.0413,               0.004654,               0.004654,               0.004654
                    273,                0.35337,                0.21977,                 1.0036,                0.98338,                0.93593,                0.96944,                0.90653,                0.41626,                0.28899,                 1.0322,              0.0046342,              0.0046342,              0.0046342
                    274,                 0.3633,                0.22637,                 1.0138,                0.97478,                0.94415,                 0.9736,                0.90909,                0.40888,                0.27965,                 1.0164,              0.0046144,              0.0046144,              0.0046144
                    275,                0.35368,                0.21996,                 1.0034,                0.97819,                0.93061,                0.97169,                0.90489,                0.40608,                 0.2824,                 1.0096,              0.0045946,              0.0045946,              0.0045946
                    276,                0.36965,                 0.2317,                 1.0109,                0.97294,                0.94156,                0.96811,                0.90022,                0.41493,                0.28764,                 1.0308,              0.0045748,              0.0045748,              0.0045748
                    277,                0.36794,                0.22513,                 1.0097,                0.98102,                0.93681,                 0.9689,                0.90435,                0.41564,                 0.2793,                 1.0358,               0.004555,               0.004555,               0.004555
                    278,                0.36069,                0.22397,                 1.0124,                0.98111,                0.93022,                0.96496,                0.90507,                0.41518,                0.28967,                 1.0321,              0.0045352,              0.0045352,              0.0045352
                    279,                0.36237,                0.22076,                 1.0033,                0.98432,                0.92918,                0.96363,                0.89625,                  0.416,                0.29446,                 1.0363,              0.0045154,              0.0045154,              0.0045154
                    280,                0.36697,                0.22301,                 1.0107,                0.98935,                0.92847,                0.95958,                0.90132,                0.41891,                0.30458,                 1.0351,              0.0044956,              0.0044956,              0.0044956
                    281,                0.35372,                0.22202,                 1.0043,                 0.9892,                0.93082,                0.96003,                0.90006,                0.42255,                0.31515,                 1.0419,              0.0044758,              0.0044758,              0.0044758
                    282,                0.36603,                0.21983,                 1.0118,                0.98873,                0.92432,                0.95788,                0.89524,                  0.419,                0.31993,                  1.037,               0.004456,               0.004456,               0.004456
                    283,                0.36462,                0.22253,                 1.0086,                0.98352,                0.91606,                0.96568,                0.89925,                0.41237,                0.31995,                 1.0281,              0.0044362,              0.0044362,              0.0044362
                    284,                0.35217,                0.21811,                  1.006,                 0.9757,                0.92068,                0.96678,                0.89608,                 0.4176,                0.30858,                 1.0341,              0.0044164,              0.0044164,              0.0044164
                    285,                 0.3608,                0.22278,                 1.0053,                0.97458,                0.92869,                0.96415,                0.90172,                 0.4229,                0.31428,                  1.045,              0.0043966,              0.0043966,              0.0043966
                    286,                0.35991,                0.22294,                 1.0077,                 0.9734,                0.93381,                 0.9751,                0.91061,                0.41141,                0.30142,                 1.0221,              0.0043768,              0.0043768,              0.0043768
                    287,                0.35428,                0.21856,                 1.0107,                0.97565,                0.93255,                0.97254,                0.91315,                0.40522,                0.29298,                 1.0146,               0.004357,               0.004357,               0.004357
                    288,                0.35981,                0.22108,                 1.0073,                 0.9873,                 0.9209,                0.97079,                0.91204,                0.40639,                0.28443,                  1.021,              0.0043372,              0.0043372,              0.0043372
                    289,                0.36313,                 0.2251,                 1.0118,                0.98059,                0.93341,                0.97126,                0.90832,                0.41104,                0.28611,                 1.0359,              0.0043174,              0.0043174,              0.0043174
                    290,                0.35555,                0.22034,                  1.005,                0.97972,                0.92673,                0.96997,                0.90211,                0.41673,                0.29982,                 1.0384,              0.0042976,              0.0042976,              0.0042976
                    291,                0.36146,                0.22005,                  1.012,                0.96845,                 0.9419,                0.97307,                0.90981,                0.42227,                0.31475,                 1.0451,              0.0042778,              0.0042778,              0.0042778
                    292,                0.36234,                0.21952,                 1.0102,                0.99053,                0.92972,                0.97186,                0.90748,                0.41139,                0.29401,                 1.0303,               0.004258,               0.004258,               0.004258
                    293,                0.36792,                0.22269,                  1.015,                0.98637,                0.93381,                0.97524,                0.91332,                0.41173,                0.28326,                 1.0318,              0.0042382,              0.0042382,              0.0042382
                    294,                0.35445,                 0.2189,                 1.0072,                0.99666,                0.92252,                0.97695,                 0.9101,                0.41513,                0.27754,                 1.0383,              0.0042184,              0.0042184,              0.0042184
                    295,                0.35646,                0.22604,                  1.011,                0.99333,                  0.921,                0.97486,                0.90541,                0.41635,                0.28307,                 1.0384,              0.0041986,              0.0041986,              0.0041986
                    296,                0.35637,                0.22257,                 1.0032,                0.98284,                0.92562,                0.97072,                0.90227,                0.40891,                0.28787,                 1.0274,              0.0041788,              0.0041788,              0.0041788
                    297,                0.36569,                0.21714,                 1.0084,                0.96138,                0.94033,                0.97188,                0.91277,                0.40802,                0.28092,                 1.0298,               0.004159,               0.004159,               0.004159
                    298,                0.35383,                0.21532,                 1.0018,                0.96961,                 0.9297,                0.97036,                0.90643,                 0.4119,                  0.287,                 1.0379,              0.0041392,              0.0041392,              0.0041392
                    299,                0.36012,                 0.2182,                 1.0148,                0.97171,                0.93198,                0.97194,                0.90407,                0.40888,                0.28832,                 1.0354,              0.0041194,              0.0041194,              0.0041194
                    300,                0.35657,                0.21932,                 1.0072,                0.96867,                 0.9387,                0.97128,                0.90732,                0.40289,                0.28609,                 1.0226,              0.0040996,              0.0040996,              0.0040996
                    301,                 0.3533,                0.21534,                 1.0094,                0.95847,                0.95178,                0.96981,                0.90458,                    0.4,                0.28886,                 1.0212,              0.0040798,              0.0040798,              0.0040798
                    302,                0.34476,                0.20959,                 1.0037,                0.96432,                0.94412,                0.97145,                0.90189,                0.40558,                0.28294,                 1.0246,                0.00406,                0.00406,                0.00406
                    303,                0.35553,                0.22126,                 1.0061,                0.97318,                0.94579,                0.97575,                0.91314,                0.40324,                0.28329,                 1.0262,              0.0040402,              0.0040402,              0.0040402
                    304,                0.35372,                0.22155,                 1.0013,                0.98127,                0.92455,                0.97381,                0.90764,                0.40124,                0.27962,                 1.0186,              0.0040204,              0.0040204,              0.0040204
                    305,                0.34652,                0.21093,                0.99661,                0.97979,                0.93622,                0.97324,                0.90912,                0.40358,                0.26805,                 1.0248,              0.0040006,              0.0040006,              0.0040006
                    306,                0.35161,                0.21255,                 1.0021,                0.98112,                0.92864,                 0.9779,                0.91364,                0.39936,                 0.2643,                 1.0216,              0.0039808,              0.0039808,              0.0039808
                    307,                0.35768,                0.22171,                 1.0081,                0.97778,                0.92828,                0.97787,                0.91486,                0.39038,                0.26574,                 1.0052,               0.003961,               0.003961,               0.003961
                    308,                0.34068,                0.21155,                0.99595,                 0.9786,                0.93101,                0.97313,                0.91009,                0.38955,                0.26707,                 1.0003,              0.0039412,              0.0039412,              0.0039412
                    309,                 0.3499,                0.21333,                0.99973,                0.97361,                 0.9378,                0.97538,                  0.911,                0.39291,                0.27905,                 1.0069,              0.0039214,              0.0039214,              0.0039214
                    310,                0.35411,                0.22102,                 1.0081,                0.97588,                0.93817,                0.97491,                0.90989,                0.39692,                0.27741,                 1.0117,              0.0039016,              0.0039016,              0.0039016
